state	numMuts	posterior_for_Delphy	prior	likelihood_really_logG	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	apobec3.clock.rate	non_apobec3.clock.rate	coalescent.all	
362800000	943	-235928	42549.2	-278477	6.73593	2016.68	127.266	25.5998	0.39384	0.000121425	7.64789e-06	-574.47	
362900000	943	-235890	42558.4	-278449	6.79293	2016.62	123.408	33.1732	0.414201	0.000134046	6.82837e-06	-564.985	
363000000	943	-235892	42557.8	-278449	6.94798	2016.47	123.625	28.6148	0.398743	0.000131054	7.99308e-06	-565.751	
363100000	943	-235941	42547.4	-278488	6.66404	2016.75	128.741	27.9563	0.366833	0.000128161	6.975e-06	-576.239	
363200000	943	-235916	42552.9	-278469	7.06299	2016.35	126.205	25.6955	0.366912	0.000129304	6.79536e-06	-570.744	
363300000	943	-235911	42557.7	-278469	7.15632	2016.26	126.114	23.1524	0.348259	0.000130838	6.78322e-06	-566.097	
363400000	943	-235958	42547.5	-278505	7.79653	2015.62	131.225	28.807	0.354825	0.000125655	7.29291e-06	-576.074	
363500000	943	-235898	42563.7	-278462	7.13061	2016.28	125.185	26.2954	0.441322	0.000133519	7.09545e-06	-559.972	
363600000	943	-235893	42561.8	-278455	7.03826	2016.38	124.3	28.5884	0.403304	0.000130715	6.85481e-06	-561.81	
363700000	943	-235919	42552.9	-278472	7.18519	2016.23	126.568	27.0599	0.386847	0.000129926	8.06211e-06	-570.771	
363800000	943	-235908	42560.9	-278468	7.41274	2016	126.164	29.6382	0.434047	0.000126706	7.70925e-06	-562.615	
363900000	943	-235978	42541.2	-278519	7.07746	2016.34	133.195	34.1463	0.428176	0.000121926	7.07712e-06	-582.175	
364000000	943	-235960	42548.2	-278508	7.21739	2016.2	131.56	31.0497	0.41208	0.000125175	6.78111e-06	-575.27	
364100000	943	-235977	42541.3	-278518	6.86882	2016.54	132.832	27.1728	0.359533	0.000125924	6.3935e-06	-582.321	
364200000	943	-235982	42539.7	-278522	7.87315	2015.54	133.392	30.9613	0.37467	0.000121112	7.71747e-06	-583.763	
364300000	943	-235868	42568.8	-278436	7.16709	2016.25	121.773	27.2516	0.399071	0.000127783	8.3622e-06	-554.785	
364400000	943	-235932	42548.7	-278481	7.19384	2016.22	127.786	29.0478	0.383771	0.00012852	7.95673e-06	-574.853	
364500000	943	-236036	42528	-278564	7.3057	2016.11	139.295	28.626	0.372571	0.000119313	7.8366e-06	-595.526	
364600000	943	-235971	42548.3	-278519	7.52374	2015.89	133.142	25.9833	0.371982	0.000125282	7.19119e-06	-575.422	
364700000	943	-236010	42531.1	-278541	7.18733	2016.23	136.277	26.4868	0.306498	0.000117501	7.00206e-06	-592.511	
364800000	943	-235931	42550.1	-278481	7.07409	2016.34	127.826	24.0673	0.376033	0.000123492	7.09951e-06	-573.693	
364900000	943	-235940	42547.2	-278488	7.23002	2016.18	128.386	23.8141	0.311699	0.000134776	6.43873e-06	-576.553	
365000000	943	-235950	42550.5	-278500	7.26767	2016.15	130.451	27.0065	0.361028	0.000124638	6.86776e-06	-573.138	
365100000	943	-235961	42546.8	-278507	7.40736	2016.01	131.025	24.7963	0.342652	0.000132003	8.1804e-06	-576.889	
365200000	943	-235931	42549	-278480	6.94545	2016.47	127.681	37.3287	0.452921	0.0001256	8.08328e-06	-574.289	
365300000	943	-235979	42542.2	-278522	6.81648	2016.6	133.427	31.4716	0.391296	0.000118952	7.63311e-06	-581.259	
365400000	943	-235943	42546.4	-278489	7.03055	2016.38	128.456	23.9631	0.339195	0.000118691	6.06293e-06	-577.325	
365500000	943	-235941	42551.2	-278492	7.16577	2016.25	129.143	26.2131	0.367346	0.000121222	6.38528e-06	-572.49	
365600000	943	-235962	42544.8	-278507	7.31149	2016.1	131.136	24.6322	0.368482	0.000119872	6.1207e-06	-578.959	
365700000	943	-236006	42540.8	-278547	8.28287	2015.13	136.878	26.4899	0.342786	0.000120963	6.13614e-06	-582.856	
365800000	943	-236019	42534.2	-278553	7.40762	2016.01	137.37	29.3653	0.337696	0.000120555	6.9118e-06	-589.306	
365900000	943	-235996	42536.3	-278532	7.34802	2016.07	135.006	30.534	0.354671	0.000119499	6.69392e-06	-587.175	
366000000	943	-235975	42544.2	-278519	7.73643	2015.68	133.079	27.2235	0.336958	0.000118809	7.20144e-06	-579.396	
366100000	943	-235991	42537.5	-278528	7.13278	2016.28	134.21	27.3178	0.354776	0.000127006	7.53393e-06	-586.114	
366200000	943	-235986	42546	-278532	7.15554	2016.26	134.838	31.3939	0.423879	0.000116621	6.63735e-06	-577.499	
366300000	943	-235993	42540.1	-278533	7.15235	2016.26	135.086	28.1667	0.383252	0.000115224	6.80358e-06	-583.507	
366400000	943	-235988	42543.4	-278532	7.62299	2015.79	134.864	28.0416	0.384553	0.000121221	7.42614e-06	-580.217	
366500000	943	-235936	42550.9	-278487	7.30747	2016.11	128.57	23.6348	0.338391	0.000128284	6.70345e-06	-572.9	
366600000	943	-235904	42560.9	-278465	7.05844	2016.36	125.485	22.6046	0.328405	0.000129242	6.41856e-06	-562.897	
366700000	944	-235900	42563.6	-278464	6.92498	2016.49	122.969	20.7445	0.31179	0.000125558	7.96043e-06	-560.338	
366800000	943	-235964	42541	-278505	7.28274	2016.13	131.155	25.8991	0.362375	0.000123704	7.16985e-06	-582.633	
366900000	943	-235937	42554.5	-278491	7.52801	2015.89	129.124	25.9378	0.401838	0.000120873	7.50173e-06	-569.142	
367000000	943	-235930	42554.4	-278484	7.13419	2016.28	128.062	25.3325	0.351395	0.000133548	6.88725e-06	-569.287	
367100000	943	-235868	42565.1	-278433	6.95944	2016.45	120.795	27.3584	0.412072	0.000130368	6.01122e-06	-558.498	
367200000	943	-235851	42569.7	-278420	7.04182	2016.37	119.659	25.8655	0.394506	0.000130233	8.90164e-06	-553.978	
367300000	943	-235880	42563.3	-278444	7.21399	2016.2	122.896	21.6334	0.383696	0.000131859	8.10736e-06	-560.537	
367400000	943	-235902	42558.6	-278460	6.91708	2016.5	125.063	28.5149	0.398069	0.000129197	7.39176e-06	-564.969	
367500000	943	-235903	42555.6	-278459	7.47445	2015.94	124.852	23.6189	0.35131	0.000134206	7.06158e-06	-568.196	
367600000	943	-235862	42573.1	-278435	7.51467	2015.9	121.744	24.8538	0.414007	0.000134245	8.22624e-06	-550.602	
367700000	943	-235833	42571.2	-278404	7.18956	2016.22	117.672	22.2956	0.371442	0.000134004	6.89643e-06	-552.632	
367800000	943	-235836	42575.7	-278411	7.12527	2016.29	118.689	24.4989	0.392491	0.00014026	7.38747e-06	-548.062	
367900000	943	-235857	42563.6	-278421	7.30592	2016.11	119.943	29.1873	0.426143	0.00013384	8.03376e-06	-559.981	
368000000	943	-235834	42574.1	-278408	7.42346	2015.99	118.304	26.8088	0.386489	0.00013331	8.37004e-06	-549.575	
368100000	943	-235861	42565.9	-278427	7.31077	2016.1	120.504	29.531	0.472433	0.000130851	8.85188e-06	-557.624	
368200000	944	-235856	42571.5	-278427	7.20604	2016.21	118.986	27.1673	0.398469	0.000135027	7.96457e-06	-552.086	
368300000	944	-235879	42564	-278443	7.0482	2016.37	120.983	21.9214	0.349797	0.00013606	7.49481e-06	-559.808	
368400000	943	-235913	42554.5	-278468	7.01399	2016.4	125.849	30.5659	0.420754	0.000135435	6.785e-06	-568.987	
368500000	943	-235928	42552.1	-278480	7.18263	2016.23	127.622	26.8725	0.374076	0.000124554	6.63891e-06	-571.505	
368600000	943	-235945	42548.4	-278493	7.36214	2016.05	129.463	31.5793	0.387644	0.000125652	6.83119e-06	-575.111	
368700000	943	-235986	42543.2	-278529	7.19849	2016.22	134.404	38.7327	0.443604	0.000122455	6.21416e-06	-580.093	
368800000	943	-235948	42551.6	-278500	7.09441	2016.32	130.394	26.5517	0.414946	0.000126388	6.79668e-06	-572.003	
368900000	943	-235923	42549.4	-278473	7.07875	2016.33	126.649	35.2834	0.423936	0.000133817	6.96097e-06	-573.938	
369000000	943	-235919	42556	-278475	6.9957	2016.42	126.25	25.6961	0.419579	0.000136636	7.1547e-06	-567.707	
369100000	943	-235898	42559.8	-278458	7.25388	2016.16	124.603	27.0043	0.405711	0.000136299	7.15353e-06	-563.821	
369200000	943	-235911	42556.3	-278467	7.26267	2016.15	125.897	29.5799	0.452452	0.000122863	7.04467e-06	-567.2	
369300000	943	-235946	42549.8	-278496	7.13008	2016.28	129.792	27.0417	0.400629	0.000128927	7.18606e-06	-573.795	
369400000	943	-235904	42556.2	-278461	7.00424	2016.41	125.115	21.937	0.303559	0.000128401	7.85007e-06	-567.629	
369500000	943	-235873	42569.6	-278443	7.28242	2016.13	122.67	23.021	0.396744	0.00013872	7.45143e-06	-554.22	
369600000	943	-235937	42547.8	-278485	7.03927	2016.37	128.081	21.7123	0.375841	0.000123198	6.09468e-06	-576.01	
369700000	943	-235927	42552.2	-278479	6.71869	2016.7	127.557	33.2732	0.434744	0.000130589	7.77423e-06	-571.218	
369800000	943	-235896	42557.8	-278454	6.72207	2016.69	124.298	22.689	0.355557	0.000131043	7.57249e-06	-565.993	
369900000	943	-235858	42568.7	-278426	6.67284	2016.74	120.486	25.1898	0.388725	0.000134856	8.8775e-06	-555.026	
370000000	943	-235922	42550.9	-278473	6.86419	2016.55	126.552	27.9499	0.401854	0.000128594	6.44867e-06	-572.668	
370100000	943	-235911	42560.9	-278472	7.16916	2016.24	126.302	24.4714	0.395998	0.000119516	6.80314e-06	-562.854	
370200000	943	-235902	42559.3	-278461	6.95025	2016.46	125.168	34.02	0.46002	0.000127132	7.28605e-06	-564.132	
370300000	943	-235961	42545.3	-278506	7.54641	2015.87	131.036	36.7458	0.445417	0.000118309	8.24293e-06	-578	
370400000	944	-235900	42560.3	-278460	7.4226	2015.99	123.187	26.8122	0.376965	0.000126828	7.29963e-06	-563.327	
370500000	943	-235944	42548.1	-278492	7.60779	2015.81	129.229	29.3944	0.437552	0.000131322	7.46634e-06	-575.43	
370600000	943	-235863	42567.1	-278430	7.36942	2016.04	120.936	22.858	0.366827	0.000129692	8.40456e-06	-556.684	
370700000	943	-235864	42565.7	-278429	6.76469	2016.65	120.931	23.8598	0.37892	0.000140071	7.48093e-06	-558.065	
370800000	943	-235914	42557.5	-278472	6.91036	2016.5	126.629	28.6943	0.408621	0.000125621	7.45478e-06	-566.098	
370900000	943	-235970	42546.5	-278517	7.06685	2016.35	132.645	31.592	0.406781	0.000119607	6.27968e-06	-576.998	
371000000	943	-235939	42552.8	-278491	7.06666	2016.35	129.015	28.4751	0.389248	0.000116472	7.2626e-06	-570.822	
371100000	943	-235924	42553.7	-278477	7.23278	2016.18	127.161	30.9791	0.426919	0.000124343	8.14095e-06	-569.836	
371200000	943	-235890	42558.3	-278449	7.15881	2016.25	123.48	23.0999	0.346855	0.000128276	7.98686e-06	-565.507	
371300000	943	-235907	42553.1	-278460	7.17895	2016.23	124.785	21.3784	0.344221	0.00011992	7.04661e-06	-570.807	
371400000	943	-235947	42544.5	-278492	6.89342	2016.52	129.332	31.5346	0.432259	0.000126064	7.51336e-06	-578.949	
371500000	943	-235896	42558	-278454	7.22704	2016.19	124.238	29.3736	0.464457	0.00013221	7.0363e-06	-565.552	
371600000	943	-235846	42574	-278420	6.8997	2016.51	119.559	29.4999	0.465441	0.000125558	7.41197e-06	-549.549	
371700000	943	-235884	42562.6	-278447	7.32401	2016.09	123.121	26.9881	0.38114	0.000137608	8.10635e-06	-561.05	
371800000	944	-235899	42561.6	-278461	7.22949	2016.18	123.314	24.4542	0.383384	0.000132181	7.33169e-06	-562.148	
371900000	943	-235924	42554	-278478	7.18505	2016.23	127.477	26.4299	0.40088	0.00012715	7.44354e-06	-569.625	
372000000	943	-235955	42547.1	-278502	7.45747	2015.96	130.661	29.127	0.415279	0.000118604	7.53582e-06	-576.485	
372100000	943	-236018	42527	-278545	7.15464	2016.26	136.56	31.4044	0.35312	0.000125173	6.30543e-06	-596.533	
372200000	943	-235956	42545.6	-278502	7.03339	2016.38	130.687	30.4168	0.394282	0.00012709	7.3963e-06	-577.946	
372300000	943	-235892	42555.1	-278448	7.0371	2016.38	123.293	25.0539	0.442992	0.000124563	7.61604e-06	-568.615	
372400000	943	-235864	42569.9	-278434	7.24955	2016.16	121.576	26.1266	0.401216	0.000130434	7.06028e-06	-553.762	
372500000	943	-235873	42565.5	-278438	7.57459	2015.84	122.119	21.8334	0.350751	0.000136596	7.58849e-06	-558.336	
372600000	943	-235935	42551.3	-278486	7.39337	2016.02	128.527	34.8057	0.442864	0.000124273	6.76415e-06	-572.034	
372700000	943	-235902	42559.7	-278462	7.46044	2015.95	125.177	22.4087	0.390566	0.000131907	6.75361e-06	-564.118	
372800000	943	-235893	42558.9	-278452	7.50857	2015.91	123.509	21.5094	0.358652	0.000120715	8.29186e-06	-564.922	
372900000	943	-235839	42569.5	-278408	6.94417	2016.47	118.363	20.9018	0.360064	0.000133134	8.02417e-06	-554.367	
373000000	943	-235907	42560.1	-278467	7.22347	2016.19	125.936	21.6197	0.363084	0.00013051	6.84166e-06	-563.787	
373100000	943	-235939	42550.2	-278489	7.28177	2016.13	128.949	35.1068	0.494397	0.000128092	6.90202e-06	-573.213	
373200000	943	-235988	42536.6	-278524	7.07439	2016.34	133.874	30.6657	0.383494	0.000122416	6.77722e-06	-586.906	
373300000	943	-235938	42549.1	-278487	7.10426	2016.31	128.591	22.713	0.322427	0.000127425	7.13788e-06	-574.744	
373400000	943	-235946	42548.1	-278494	7.30731	2016.11	129.612	27.6815	0.345441	0.000128837	7.12716e-06	-575.466	
373500000	943	-236014	42533.9	-278547	7.96624	2015.45	137.156	25.6453	0.364042	0.000119201	7.24307e-06	-589.832	
373600000	943	-235927	42549.4	-278477	7.39034	2016.02	127.218	31.6933	0.383088	0.000126913	6.81306e-06	-574.072	
373700000	943	-235932	42551	-278483	7.52244	2015.89	128.12	31.1226	0.397273	0.000130483	7.32133e-06	-572.538	
373800000	943	-235933	42551	-278484	7.29322	2016.12	128.203	27.7426	0.406262	0.000122163	7.30131e-06	-572.63	
373900000	943	-235852	42569.6	-278422	6.80348	2016.61	120.048	28.311	0.45471	0.000133706	7.81138e-06	-553.947	
374000000	943	-235913	42556	-278469	6.95748	2016.46	125.996	32.6102	0.426837	0.000121048	7.06107e-06	-567.456	
374100000	943	-235929	42550.4	-278479	6.89224	2016.52	127.366	29.1381	0.366685	0.00012418	8.31415e-06	-573.129	
374200000	943	-235861	42562.5	-278424	6.75139	2016.66	120.102	22.1692	0.369055	0.000130412	6.93712e-06	-561.328	
374300000	943	-235803	42575.9	-278379	6.69723	2016.72	114.497	25.2741	0.383508	0.000148121	7.09134e-06	-547.791	
374400000	943	-235844	42570.5	-278414	6.90815	2016.51	118.919	23.375	0.36988	0.000142857	7.09646e-06	-553.279	
374500000	944	-235844	42570.8	-278415	7.05392	2016.36	117.298	27.6825	0.41849	0.000145188	8.34333e-06	-552.778	
374600000	943	-235845	42567.6	-278412	7.46556	2015.95	118.632	20.2231	0.318412	0.000131301	6.92695e-06	-556.328	
374700000	944	-235862	42568.4	-278430	7.35504	2016.06	118.854	24.3837	0.347913	0.000139803	9.59322e-06	-555.368	
374800000	943	-235896	42558.7	-278454	7.34261	2016.07	124.241	27.0459	0.358155	0.000132729	8.10727e-06	-564.961	
374900000	943	-235893	42559.1	-278452	6.90258	2016.51	123.93	25.4391	0.378852	0.000131165	8.21663e-06	-564.576	
375000000	943	-235888	42558.4	-278446	7.08296	2016.33	122.633	25.7485	0.402312	0.000128264	6.09691e-06	-565.3	
375100000	944	-235965	42549.4	-278515	7.16318	2016.25	130.484	24.0469	0.382406	0.000121467	6.77372e-06	-574.364	
375200000	943	-235990	42540.3	-278530	7.07586	2016.34	134.689	31.9179	0.418925	0.00012272	7.41649e-06	-583.171	
375300000	943	-235923	42552	-278475	7.09659	2016.32	127.019	33.1693	0.428867	0.000128983	7.59705e-06	-571.38	
375400000	943	-235951	42542.8	-278494	6.9979	2016.42	129.396	31.6515	0.358075	0.00012003	8.19313e-06	-580.628	
375500000	943	-235937	42549.5	-278486	7.39292	2016.02	128.528	24.276	0.329554	0.000128405	6.80438e-06	-574.29	
375600000	943	-235799	42579	-278378	6.97858	2016.44	114.586	19.4846	0.339069	0.000141991	8.168e-06	-544.919	
375700000	943	-235808	42577.1	-278385	7.15483	2016.26	115.346	25.8663	0.38654	0.000135959	8.97547e-06	-546.539	
375800000	943	-235883	42563	-278446	6.86517	2016.55	123.195	39.3588	0.516809	0.000129438	7.13725e-06	-560.207	
375900000	943	-235913	42556	-278469	6.95262	2016.46	126.185	29.5312	0.427455	0.000131658	8.07523e-06	-567.541	
376000000	943	-235940	42552.6	-278492	7.0414	2016.37	129.398	33.1641	0.434107	0.000124314	6.9946e-06	-570.807	
376100000	944	-235925	42556.9	-278482	6.96139	2016.45	126.053	34.8212	0.444672	0.000133546	7.22598e-06	-566.455	
376200000	943	-235949	42549	-278498	7.30587	2016.11	130.25	23.2745	0.342636	0.000125832	7.35256e-06	-574.773	
376300000	943	-235948	42544.8	-278493	7.18636	2016.23	129.361	32.7926	0.394891	0.000129756	6.76643e-06	-578.589	
376400000	943	-235954	42546.9	-278501	7.29262	2016.12	130.637	29.7397	0.372773	0.000121475	7.22544e-06	-576.622	
376500000	943	-235998	42537.8	-278535	7.44709	2015.97	135.376	30.0699	0.369399	0.000115723	7.15712e-06	-585.734	
376600000	943	-235970	42546	-278516	7.35823	2016.06	132.023	26.5797	0.378458	0.00012243	7.63e-06	-577.609	
376700000	943	-235925	42555.6	-278481	7.19146	2016.22	127.728	26.5344	0.407588	0.000131779	7.40191e-06	-568.004	
376800000	943	-235943	42555.1	-278498	7.94376	2015.47	130.13	30.6152	0.466439	0.000125385	6.71574e-06	-568.446	
376900000	943	-235977	42540.3	-278517	7.13336	2016.28	132.773	24.299	0.301922	0.000119125	7.33337e-06	-583.423	
377000000	943	-236000	42536.4	-278536	7.26145	2016.15	135.563	27.6867	0.326262	0.000122228	7.26406e-06	-587.163	
377100000	943	-235953	42549.1	-278502	7.00377	2016.41	130.651	31.5278	0.437184	0.000125653	7.87506e-06	-574.363	
377200000	945	-235951	42557.7	-278509	7.3802	2016.03	127.556	22.6237	0.393068	0.000136297	7.4366e-06	-566.115	
377300000	943	-235916	42554.2	-278471	6.9137	2016.5	126.472	25.4064	0.38708	0.000128771	7.20651e-06	-569.476	
377400000	943	-235942	42551.6	-278493	7.13498	2016.28	129.563	30.9339	0.407685	0.000124943	7.12214e-06	-571.906	
377500000	943	-235910	42558.6	-278468	7.20893	2016.2	126.096	24.7649	0.362121	0.000130718	6.98379e-06	-565.124	
377600000	944	-235926	42554.2	-278481	7.12688	2016.29	125.938	28.9451	0.448429	0.000130923	7.40461e-06	-569.342	
377700000	944	-235913	42560.8	-278474	6.54389	2016.87	124.941	28.7785	0.445078	0.000129507	6.90652e-06	-562.81	
377800000	944	-235908	42559.6	-278467	6.7167	2016.7	124.001	31.4728	0.453644	0.000128758	6.73218e-06	-563.845	
377900000	944	-235855	42572.9	-278428	6.95377	2016.46	118.875	21.7031	0.368856	0.000140517	6.97281e-06	-550.932	
378000000	944	-235848	42570.9	-278419	6.80502	2016.61	118.006	26.3899	0.446717	0.000135902	7.64925e-06	-552.714	
378100000	944	-235888	42564.1	-278452	7.15704	2016.26	121.881	24.709	0.375425	0.00013111	6.45447e-06	-559.589	
378200000	944	-235891	42568.7	-278460	7.64581	2015.77	122.281	23.9338	0.361834	0.000125789	6.94797e-06	-555.006	
378300000	943	-235897	42560.9	-278458	7.21085	2016.2	124.705	29.3746	0.405172	0.000124648	7.1083e-06	-562.599	
378400000	943	-235905	42557	-278463	7.12396	2016.29	125.338	29.1298	0.428505	0.000133766	7.60284e-06	-566.508	
378500000	943	-235896	42553.4	-278449	6.89506	2016.52	123.651	29.3065	0.382936	0.000128117	7.36448e-06	-570.157	
378600000	943	-235929	42550.2	-278479	7.00606	2016.41	127.288	24.1954	0.350246	0.000125675	8.60648e-06	-573.504	
378700000	943	-235855	42574.3	-278429	7.05234	2016.36	120.948	25.6447	0.388776	0.000129622	7.41824e-06	-549.384	
378800000	944	-235885	42568.3	-278454	7.01988	2016.39	121.731	21.1073	0.30834	0.000142232	6.33122e-06	-555.533	
378900000	943	-235888	42559.6	-278448	7.20489	2016.21	123.378	32.9952	0.464921	0.000129285	7.15719e-06	-563.792	
379000000	943	-235874	42561.5	-278435	7.21172	2016.2	121.611	28.4294	0.447015	0.000137301	8.6054e-06	-562.128	
379100000	943	-235902	42558.7	-278460	7.32314	2016.09	124.98	31.6497	0.41418	0.000134681	7.06536e-06	-564.775	
379200000	943	-235912	42556.8	-278469	6.96102	2016.45	126.246	26.821	0.36945	0.000127012	7.48099e-06	-566.819	
379300000	943	-235862	42571.1	-278433	7.70577	2015.71	120.977	25.3056	0.401056	0.000134768	7.6374e-06	-552.603	
379400000	944	-235885	42570.5	-278455	7.40079	2016.01	122.106	21.153	0.319401	0.000138573	6.4332e-06	-553.428	
379500000	943	-235895	42558.7	-278454	7.01422	2016.4	124.005	29.729	0.443019	0.000135747	8.40783e-06	-564.828	
379600000	943	-235762	42589	-278351	6.81845	2016.6	111.125	21.5844	0.3924	0.000150677	7.33797e-06	-534.892	
379700000	943	-235812	42579.4	-278391	7.47526	2015.94	116.217	22.6106	0.360376	0.000136303	8.4532e-06	-544.417	
379800000	943	-235901	42553.2	-278454	7.02907	2016.38	124.05	25.9959	0.359752	0.000131346	6.57563e-06	-570.5	
379900000	943	-235839	42574.5	-278413	7.19133	2016.22	118.958	25.2797	0.407995	0.000137453	7.68508e-06	-549.234	
380000000	943	-235890	42559.2	-278449	7.05947	2016.35	123.461	28.1621	0.432893	0.000135015	6.79417e-06	-564.395	
380100000	943	-235935	42548.2	-278484	7.12052	2016.29	128.16	21.2556	0.31509	0.000130099	7.74175e-06	-575.652	
380200000	943	-235971	42542.2	-278513	6.99408	2016.42	132.286	26.1816	0.344064	0.000124735	7.16251e-06	-581.463	
380300000	943	-235925	42552.8	-278478	7.07609	2016.34	127.221	27.5186	0.332942	0.000120989	7.04097e-06	-570.83	
380400000	944	-235956	42546.9	-278503	7.19587	2016.22	128.77	34.5755	0.438184	0.00012545	7.87888e-06	-576.522	
380500000	943	-235893	42558.9	-278452	7.51844	2015.9	123.29	25.0848	0.320409	0.000126676	7.42362e-06	-564.835	
380600000	943	-235955	42547.8	-278503	7.15312	2016.26	130.737	27.893	0.405334	0.000127364	7.73081e-06	-575.825	
380700000	943	-235943	42549.8	-278493	7.71087	2015.7	129.452	24.9516	0.389836	0.000128264	7.64834e-06	-573.957	
380800000	943	-235910	42552.9	-278462	7.11742	2016.3	125.322	35.5563	0.461028	0.000125302	7.27446e-06	-570.482	
380900000	943	-235978	42542.1	-278520	7.31859	2016.1	133.262	24.9659	0.33371	0.00012389	6.82019e-06	-581.648	
381000000	943	-235956	42549.4	-278506	7.43587	2015.98	131.283	26.9923	0.373186	0.000122349	7.03092e-06	-574.235	
381100000	943	-235913	42557.6	-278471	7.04778	2016.37	126.35	27.5935	0.375564	0.000133822	7.82632e-06	-565.997	
381200000	944	-235877	42570	-278447	7.01237	2016.4	121.263	26.634	0.423333	0.000128589	8.52783e-06	-553.642	
381300000	943	-235884	42562.1	-278446	7.12923	2016.28	122.664	25.0962	0.33944	0.000119754	7.7868e-06	-561.582	
381400000	943	-235934	42553	-278487	7.3728	2016.04	128.674	31.8608	0.41912	0.000124743	7.42709e-06	-570.498	
381500000	943	-235976	42541.5	-278517	7.47967	2015.93	132.759	27.2882	0.368811	0.000123206	6.32261e-06	-582.112	
381600000	943	-235943	42555.9	-278499	7.08203	2016.33	130.122	35.0022	0.448347	0.000119883	8.16426e-06	-567.496	
381700000	943	-235958	42544.2	-278503	7.1652	2016.25	130.856	33.3964	0.504345	0.000123191	7.03485e-06	-579.237	
381800000	943	-235871	42563.7	-278435	7.34809	2016.07	121.7	22.6899	0.370546	0.000131262	7.33431e-06	-560.151	
381900000	943	-235890	42558.9	-278449	7.05125	2016.36	123.633	29.0396	0.396928	0.000132887	7.71499e-06	-564.65	
382000000	943	-235976	42543.5	-278520	7.65149	2015.76	132.975	31.3173	0.400698	0.000122779	6.13103e-06	-579.968	
382100000	944	-235958	42549.4	-278507	7.49493	2015.92	129.316	28.3616	0.395106	0.00013247	7.71767e-06	-574.181	
382200000	943	-235981	42547.1	-278528	7.3306	2016.08	133.712	30.3382	0.422573	0.000134346	7.4268e-06	-576.376	
382300000	944	-235995	42540.5	-278536	7.12517	2016.29	133.344	27.1288	0.359873	0.000124476	6.37561e-06	-583.11	
382400000	943	-235948	42547.5	-278496	7.3593	2016.05	129.897	23.9623	0.302837	0.000124425	7.23858e-06	-576.238	
382500000	943	-235955	42546.8	-278501	7.08812	2016.33	130.381	21.2242	0.32427	0.000116515	6.7668e-06	-577.072	
382600000	943	-236003	42535.9	-278539	7.47412	2015.94	135.954	22.2587	0.260824	0.000120026	6.79531e-06	-587.904	
382700000	943	-236012	42534.1	-278546	7.2901	2016.12	136.947	29.9414	0.374047	0.000121773	7.36762e-06	-589.475	
382800000	943	-235992	42539.1	-278531	7.33177	2016.08	134.534	29.6335	0.384281	0.000119116	8.12719e-06	-584.472	
382900000	943	-235994	42535.2	-278529	7.1637	2016.25	134.554	30.8154	0.372081	0.000123721	6.90286e-06	-588.299	
383000000	943	-235953	42552.4	-278505	7.23774	2016.18	131.116	24.4497	0.326691	0.000118643	7.10362e-06	-571.382	
383100000	943	-235966	42543.6	-278509	7.24099	2016.17	131.516	25.1848	0.368297	0.000128243	6.2825e-06	-580.088	
383200000	943	-235938	42553.4	-278492	7.38097	2016.03	129.252	24.7952	0.356413	0.000128678	6.98875e-06	-570.283	
383300000	943	-236009	42535.5	-278544	7.15778	2016.26	136.26	29.963	0.370038	0.000108882	6.5727e-06	-587.991	
383400000	943	-235925	42557	-278482	7.49865	2015.92	127.825	30.8428	0.428336	0.000132178	7.59662e-06	-566.493	
383500000	944	-235961	42547.3	-278508	7.21094	2016.2	129.728	25.5784	0.363061	0.000125324	7.34662e-06	-576.38	
383600000	943	-235954	42542.6	-278497	6.87547	2016.54	130.063	31.1179	0.422818	0.000123437	7.05402e-06	-580.847	
383700000	944	-235977	42543.5	-278520	7.25047	2016.16	131.209	23.9642	0.300319	0.000124466	6.49844e-06	-580.24	
383800000	943	-235948	42544.4	-278492	7.43785	2015.98	129.399	23.9527	0.350044	0.000126481	7.17467e-06	-579.313	
383900000	943	-235862	42566.5	-278429	7.38985	2016.02	120.942	25.2707	0.380195	0.000137431	7.56614e-06	-557.161	
384000000	943	-235896	42561.9	-278458	7.21157	2016.2	124.613	22.1529	0.330294	0.000126954	8.26305e-06	-561.924	
384100000	943	-235879	42558	-278437	7.03921	2016.37	121.806	20.7302	0.263594	0.000141648	8.01158e-06	-565.897	
384200000	943	-235887	42557.2	-278444	6.98913	2016.42	122.869	23.0839	0.338902	0.000126641	7.71601e-06	-566.593	
384300000	943	-235857	42568.6	-278425	6.88224	2016.53	120.4	23.4766	0.336777	0.000132386	8.57771e-06	-555.222	
384400000	943	-235891	42558.5	-278450	7.03662	2016.38	123.665	27.2111	0.356809	0.000129333	7.68546e-06	-565.124	
384500000	943	-235900	42560.4	-278460	7.60453	2015.81	124.972	22.0185	0.328138	0.000129426	8.19665e-06	-563.455	
384600000	943	-235928	42554.4	-278482	7.8674	2015.55	127.873	31.2514	0.384449	0.000129149	6.58138e-06	-569.102	
384700000	943	-235925	42551.4	-278476	7.34218	2016.07	126.672	26.1143	0.386805	0.000141336	6.91234e-06	-572.217	
384800000	943	-235948	42547.6	-278496	7.35249	2016.06	129.644	37.1124	0.45584	0.000131005	6.35746e-06	-575.704	
