Step	tdbl
2140	1.986
2141	1.800
2142	1.609
2143	1.680
2144	1.896
2145	1.652
2146	1.884
2147	1.727
2148	2.137
2149	1.978
2150	1.990
2151	1.825
2152	2.077
2153	1.742
2154	1.470
2155	2.369
2156	1.842
2157	1.819
2158	2.017
2159	2.180
2160	1.345
2161	1.934
2162	1.568
2163	1.762
2164	2.194
2165	1.797
2166	1.940
2167	1.836
2168	1.627
2169	1.625
2170	2.218
2171	1.944
2172	1.995
2173	1.654
2174	1.834
2175	1.948
2176	1.865
2177	1.980
2178	1.610
2179	1.696
2180	1.759
2181	1.717
2182	2.110
2183	1.473
2184	1.534
2185	1.953
2186	2.351
2187	2.075
2188	1.739
2189	1.842
2190	1.781
2191	2.085
2192	2.172
2193	2.064
2194	1.633
2195	1.862
2196	1.778
2197	1.691
2198	1.901
2199	1.653
2200	1.830
2201	1.585
2202	1.645
2203	1.975
2204	1.623
2205	1.786
2206	1.887
2207	1.553
2208	1.544
2209	1.870
2210	1.854
2211	1.996
2212	1.581
2213	1.944
2214	1.777
2215	1.764
2216	1.999
2217	2.106
2218	2.414
2219	2.302
2220	1.821
2221	1.826
2222	1.691
2223	1.795
2224	1.890
2225	2.185
2226	1.647
2227	1.587
2228	1.624
2229	1.931
2230	1.887
2231	1.805
2232	1.677
2233	1.857
2234	1.928
2235	1.998
2236	1.761
2237	1.997
2238	1.828
2239	2.014
2240	1.721
2241	1.660
2242	1.392
2243	1.680
2244	1.956
2245	2.026
2246	2.108
2247	1.871
2248	1.870
2249	1.923
2250	2.020
2251	1.666
2252	1.715
2253	2.038
2254	2.015
2255	2.299
2256	2.088
2257	2.441
2258	1.756
2259	2.230
2260	2.055
2261	1.986
2262	2.083
2263	1.797
2264	2.010
2265	1.583
2266	1.825
2267	1.954
2268	2.069
2269	1.889
2270	2.072
2271	1.949
2272	1.656
2273	1.559
2274	1.731
2275	1.510
2276	1.925
2277	1.834
2278	1.816
2279	1.949
2280	2.062
2281	1.780
2282	2.384
2283	2.173
2284	2.018
2285	2.012
2286	1.774
2287	2.046
2288	1.864
2289	2.245
2290	1.818
2291	1.686
2292	1.596
2293	1.787
2294	2.569
2295	1.998
2296	2.036
2297	2.062
2298	1.737
2299	1.790
2300	1.995
2301	2.028
2302	1.913
2303	1.787
2304	1.961
2305	1.830
2306	2.055
2307	2.133
2308	1.592
2309	2.582
2310	1.846
2311	1.845
2312	1.873
2313	1.800
2314	1.677
2315	2.122
2316	1.907
2317	1.789
2318	2.122
2319	1.879
2320	1.744
2321	1.763
2322	1.685
2323	2.718
2324	2.059
2325	1.868
2326	1.921
2327	1.879
2328	1.862
2329	1.917
2330	1.818
2331	1.638
2332	1.574
2333	1.566
2334	1.548
2335	1.845
2336	1.786
2337	1.917
2338	1.769
2339	1.949
2340	2.166
2341	1.724
2342	1.815
2343	2.174
2344	1.886
2345	1.841
2346	1.829
2347	1.732
2348	1.784
2349	1.749
2350	1.988
2351	1.707
2352	1.868
2353	1.822
2354	1.901
2355	1.855
2356	1.649
2357	1.915
2358	1.939
2359	1.896
2360	1.694
2361	2.394
2362	1.658
2363	1.712
2364	1.557
2365	2.181
2366	1.867
2367	1.617
2368	2.116
2369	2.076
2370	1.704
2371	1.783
2372	1.787
2373	1.754
2374	1.613
2375	1.836
2376	2.055
2377	1.981
2378	1.857
2379	2.256
2380	1.832
2381	1.627
2382	1.702
2383	1.942
2384	1.886
2385	1.768
2386	1.704
2387	1.989
2388	1.394
2389	1.841
2390	1.535
2391	2.307
2392	1.712
2393	1.907
2394	1.664
2395	1.871
2396	1.826
2397	1.608
2398	1.914
2399	1.873
2400	1.977
2401	2.272
2402	1.727
2403	1.519
2404	1.810
2405	1.738
2406	1.609
2407	1.831
2408	1.598
2409	1.645
2410	1.628
2411	2.330
2412	2.089
2413	1.755
2414	2.030
2415	1.657
2416	1.938
2417	1.990
2418	2.254
2419	1.758
2420	1.702
2421	2.069
2422	2.063
2423	2.713
2424	1.818
2425	1.750
2426	1.599
2427	1.886
2428	1.738
2429	1.603
2430	1.490
2431	2.420
2432	1.977
2433	1.836
2434	1.932
2435	2.064
2436	1.849
2437	1.795
2438	1.682
2439	1.901
2440	1.943
2441	1.871
2442	1.717
2443	2.032
2444	1.801
2445	1.658
2446	1.769
2447	1.822
2448	1.988
2449	2.367
2450	1.759
2451	2.162
2452	2.296
2453	1.567
2454	1.799
2455	2.090
2456	1.903
2457	1.722
2458	1.877
2459	1.833
2460	1.779
2461	1.699
2462	2.034
2463	2.108
2464	1.540
2465	1.359
2466	1.952
2467	1.835
2468	1.643
2469	1.618
2470	2.001
2471	1.557
2472	1.445
2473	1.749
2474	1.820
2475	1.769
2476	1.802
2477	1.736
2478	2.108
2479	1.582
2480	1.387
2481	1.528
2482	1.477
2483	1.559
2484	1.870
2485	1.657
2486	1.665
2487	1.821
2488	1.824
2489	2.321
2490	1.844
2491	1.956
2492	1.671
2493	1.706
2494	2.046
2495	2.058
2496	1.803
2497	1.506
2498	2.039
2499	1.856
2500	2.220
2501	2.096
2502	1.688
2503	1.754
2504	2.324
2505	1.503
2506	1.618
2507	2.159
2508	1.956
2509	1.582
2510	1.564
2511	2.089
2512	1.611
2513	1.686
2514	1.847
2515	1.945
2516	2.156
2517	1.615
2518	1.912
2519	1.784
2520	1.978
2521	1.926
2522	1.725
2523	1.875
2524	1.859
2525	2.228
2526	2.316
2527	1.604
2528	2.108
2529	1.928
2530	1.951
2531	1.879
2532	1.628
2533	1.654
2534	1.827
2535	1.412
2536	1.782
2537	1.654
2538	1.885
2539	2.000
2540	1.721
2541	1.922
2542	1.409
2543	1.481
2544	1.459
2545	1.827
2546	1.412
2547	2.076
2548	1.555
2549	1.531
2550	1.767
2551	1.999
2552	1.705
2553	1.968
2554	2.214
2555	1.871
2556	1.971
2557	1.709
2558	2.260
2559	2.388
2560	1.999
2561	1.711
2562	1.600
2563	1.693
2564	1.695
2565	1.799
2566	2.034
2567	1.961
2568	2.216
2569	1.954
2570	1.906
2571	1.752
2572	2.001
2573	1.554
2574	1.483
2575	1.771
2576	1.923
2577	2.226
2578	2.062
2579	1.857
2580	1.886
2581	1.447
2582	1.688
2583	2.120
2584	2.622
2585	2.068
2586	1.881
2587	1.997
2588	2.135
2589	2.244
2590	2.142
2591	1.742
2592	1.513
2593	1.960
2594	2.418
2595	2.037
2596	1.828
2597	1.878
2598	1.712
2599	1.992
2600	1.616
2601	1.840
2602	1.788
2603	1.756
2604	1.916
2605	1.947
2606	1.552
2607	1.831
2608	1.719
2609	1.895
2610	1.850
2611	1.826
2612	2.097
2613	1.788
2614	1.896
2615	1.875
2616	1.928
2617	1.877
2618	1.699
2619	1.800
2620	1.882
2621	1.736
2622	1.806
2623	1.693
2624	1.884
2625	2.141
2626	2.063
2627	2.194
2628	1.828
2629	1.846
2630	1.688
2631	2.119
2632	2.608
2633	2.234
2634	2.026
2635	1.982
2636	1.817
2637	1.855
2638	1.789
2639	1.864
2640	1.679
2641	2.280
2642	2.059
2643	1.944
2644	1.974
2645	1.507
2646	1.968
2647	2.237
2648	1.894
2649	2.078
2650	2.345
2651	1.990
2652	1.955
2653	2.103
2654	1.679
2655	1.428
2656	1.617
2657	2.174
2658	2.044
2659	2.174
2660	1.758
2661	1.966
2662	1.658
2663	1.598
2664	1.590
2665	2.110
2666	1.841
2667	1.585
2668	2.028
2669	1.997
2670	1.818
2671	2.262
2672	1.795
2673	1.719
2674	1.995
2675	1.691
2676	1.550
2677	1.805
2678	1.753
2679	1.781
2680	2.335
2681	1.803
2682	1.906
2683	1.841
2684	1.919
2685	1.802
2686	2.058
2687	1.624
2688	1.653
2689	2.114
2690	2.757
2691	3.270
2692	1.880
2693	1.646
2694	1.656
2695	1.815
2696	1.606
2697	1.974
2698	1.879
2699	1.667
2700	1.850
2701	2.223
2702	1.984
2703	1.950
2704	1.779
2705	2.030
2706	1.627
2707	2.246
2708	2.056
2709	1.862
2710	1.843
2711	1.657
2712	1.811
2713	1.770
2714	1.603
2715	1.633
2716	1.666
2717	1.595
2718	1.671
2719	1.614
2720	1.581
2721	1.741
2722	1.574
2723	1.756
2724	1.833
2725	1.630
2726	1.739
2727	1.969
2728	1.713
2729	2.576
2730	1.903
2731	1.765
2732	2.024
2733	1.496
2734	1.704
2735	1.937
2736	2.136
2737	2.074
2738	2.053
2739	1.510
2740	1.523
2741	1.759
2742	1.991
2743	1.926
2744	2.189
2745	1.960
2746	1.677
2747	1.511
2748	1.827
2749	1.923
2750	2.120
2751	1.945
2752	1.772
2753	1.634
2754	1.635
2755	1.919
2756	2.003
2757	1.910
2758	2.444
2759	1.917
2760	1.819
2761	1.662
2762	1.623
2763	1.629
2764	1.625
2765	1.715
2766	1.559
2767	1.530
2768	1.622
2769	1.607
2770	1.868
2771	1.767
2772	1.770
2773	1.938
2774	1.633
2775	1.888
2776	1.542
2777	1.665
2778	1.591
2779	1.469
2780	1.701
2781	1.914
2782	1.764
2783	1.586
2784	1.737
2785	2.193
2786	1.546
2787	1.838
2788	1.682
2789	1.602
2790	1.800
2791	1.960
2792	1.795
2793	1.776
2794	2.035
2795	1.481
2796	1.813
2797	1.629
2798	2.157
2799	1.588
2800	1.637
2801	1.883
2802	1.549
2803	1.810
2804	1.584
2805	1.874
2806	1.835
2807	1.917
2808	2.138
2809	1.696
2810	1.964
2811	1.704
2812	1.763
2813	1.730
2814	2.044
2815	1.729
2816	2.032
2817	1.796
2818	2.059
2819	1.937
2820	1.635
2821	1.915
2822	1.723
2823	1.879
2824	1.776
2825	1.559
2826	1.733
2827	1.664
2828	2.042
2829	2.234
2830	2.306
2831	1.755
2832	1.879
2833	2.412
2834	1.764
2835	1.746
2836	2.053
2837	2.168
2838	2.139
2839	1.673
2840	2.001
2841	2.338
2842	2.284
2843	1.932
2844	1.832
2845	1.799
2846	1.976
2847	1.539
2848	1.785
2849	2.007
2850	1.903
2851	2.310
2852	2.450
2853	1.677
2854	1.942
2855	1.888
2856	2.121
2857	1.520
2858	1.643
2859	2.191
2860	1.728
2861	1.912
2862	1.829
2863	1.796
2864	1.918
2865	1.911
2866	1.930
2867	1.724
2868	2.379
2869	1.938
2870	2.021
2871	1.784
2872	1.973
2873	1.724
2874	1.528
2875	1.650
2876	1.890
2877	1.668
2878	1.781
2879	1.998
2880	1.698
2881	1.568
2882	1.813
2883	1.901
2884	1.531
2885	1.788
2886	2.100
2887	2.326
2888	1.714
2889	1.693
2890	1.789
2891	1.695
2892	1.775
2893	1.666
2894	1.702
2895	1.546
2896	2.046
2897	1.736
2898	2.056
2899	1.906
2900	1.914
2901	2.050
2902	1.724
2903	2.174
2904	1.941
2905	1.921
2906	1.703
2907	1.655
2908	1.531
2909	1.399
2910	2.083
2911	2.459
2912	1.764
2913	1.423
2914	1.994
2915	1.840
2916	2.296
2917	1.802
2918	2.267
2919	1.628
2920	1.564
2921	1.571
2922	2.023
2923	1.787
2924	1.897
2925	1.938
2926	2.096
2927	2.346
2928	1.783
2929	2.447
2930	1.633
2931	2.187
2932	2.039
2933	2.063
2934	1.941
2935	2.157
2936	1.843
2937	1.990
2938	1.791
2939	1.827
2940	1.787
2941	1.849
2942	1.947
2943	1.908
2944	1.962
2945	2.028
2946	1.830
2947	1.638
2948	1.787
2949	2.153
2950	1.802
2951	2.574
2952	1.524
2953	1.613
2954	1.828
2955	2.146
2956	2.160
2957	2.133
2958	1.420
2959	1.668
2960	1.402
2961	1.657
2962	1.846
2963	1.994
2964	1.459
2965	1.528
2966	1.704
2967	1.837
2968	2.059
2969	1.730
2970	1.758
2971	1.981
2972	1.878
2973	1.905
2974	2.021
2975	2.082
2976	1.684
2977	1.913
2978	1.702
2979	1.812
2980	1.633
2981	1.792
2982	1.859
2983	1.704
2984	1.786
2985	2.490
2986	2.004
2987	1.718
2988	2.481
2989	1.879
2990	1.596
2991	1.818
2992	2.098
2993	1.440
2994	1.691
2995	1.691
2996	2.020
2997	1.826
2998	1.897
2999	1.796
3000	1.993
3001	2.461
3002	2.025
3003	1.671
3004	1.573
3005	1.919
3006	1.968
3007	1.914
3008	1.715
3009	2.188
3010	1.609
3011	2.074
3012	2.195
3013	1.856
3014	1.683
3015	1.848
3016	1.627
3017	1.552
3018	2.099
3019	2.134
3020	1.653
3021	1.674
3022	1.978
3023	2.257
3024	1.780
3025	1.670
3026	1.862
3027	1.702
3028	1.936
3029	1.838
3030	1.506
3031	1.672
3032	1.741
3033	1.652
3034	2.059
3035	1.805
3036	1.474
3037	1.537
3038	1.598
3039	1.731
3040	1.565
3041	2.017
3042	2.122
3043	1.823
3044	1.928
3045	2.162
3046	1.904
3047	1.949
3048	1.638
3049	1.783
3050	1.618
3051	1.986
3052	1.877
3053	2.176
3054	1.770
3055	1.906
3056	2.051
3057	1.919
3058	1.931
3059	1.693
3060	1.563
3061	1.671
3062	1.867
3063	2.008
3064	1.696
3065	2.353
3066	1.921
3067	1.968
3068	1.826
3069	2.020
3070	1.850
3071	1.985
3072	1.795
3073	1.816
3074	1.509
3075	1.648
3076	2.203
3077	2.261
3078	1.735
3079	2.223
3080	1.785
3081	1.782
3082	1.720
3083	1.747
3084	1.982
3085	2.076
3086	1.772
3087	2.043
3088	2.018
3089	1.783
3090	1.478
3091	1.691
3092	1.757
3093	1.869
3094	1.953
3095	2.275
3096	1.812
3097	1.854
3098	2.157
3099	2.036
3100	1.818
3101	1.583
3102	1.735
3103	1.753
3104	1.613
3105	1.899
3106	1.937
3107	1.401
3108	1.758
3109	1.878
3110	1.851
3111	2.234
3112	1.882
3113	1.815
3114	1.779
3115	2.201
3116	1.621
3117	2.047
3118	2.095
3119	1.797
3120	1.978
3121	1.608
3122	1.582
3123	1.864
3124	1.722
3125	1.996
3126	2.010
3127	2.044
3128	1.558
3129	1.735
3130	1.695
3131	1.973
3132	1.939
3133	1.812
3134	1.884
3135	2.048
3136	1.688
3137	1.734
3138	2.780
3139	2.047
3140	1.910
3141	1.595
3142	1.901
3143	1.886
3144	1.873
3145	1.679
3146	2.163
3147	2.085
3148	2.104
3149	1.892
3150	1.742
3151	1.382
3152	1.897
3153	1.935
3154	1.695
3155	1.468
3156	1.635
3157	1.791
3158	1.616
3159	1.687
3160	1.678
3161	1.906
3162	1.845
3163	1.986
3164	1.995
3165	1.834
3166	2.112
3167	2.197
3168	2.100
3169	1.869
3170	1.951
3171	1.670
3172	1.716
3173	1.826
3174	2.085
3175	1.691
3176	1.703
3177	1.840
3178	1.705
3179	1.646
3180	1.826
3181	1.705
3182	2.309
3183	1.690
3184	2.048
3185	1.718
3186	1.673
3187	2.050
3188	1.729
3189	2.228
3190	1.595
3191	1.600
3192	1.776
3193	1.868
3194	1.922
3195	2.165
3196	1.750
3197	1.885
3198	2.023
3199	1.832
3200	1.619
3201	1.973
3202	1.897
3203	1.952
3204	2.112
3205	1.638
3206	1.878
3207	2.209
3208	2.395
3209	1.891
3210	1.807
3211	1.856
3212	1.914
3213	1.796
3214	1.986
3215	1.899
3216	1.971
3217	1.989
3218	1.591
3219	1.788
3220	2.013
3221	1.714
3222	2.054
3223	1.902
3224	1.682
3225	1.955
3226	1.859
3227	1.823
3228	2.604
3229	2.143
3230	1.890
3231	2.110
3232	1.806
3233	1.757
3234	1.530
3235	1.631
3236	1.534
3237	1.643
3238	1.602
3239	1.846
3240	1.910
3241	2.231
3242	2.025
3243	1.802
3244	1.754
3245	1.741
3246	1.845
3247	1.788
3248	1.655
3249	1.868
3250	1.843
3251	2.000
3252	2.252
3253	1.896
3254	1.735
3255	1.777
3256	1.622
3257	1.897
3258	1.532
3259	1.419
3260	1.775
3261	1.880
3262	1.581
3263	1.503
3264	1.828
3265	1.839
3266	1.598
3267	2.327
3268	2.040
3269	2.372
3270	2.216
3271	2.046
3272	1.895
3273	1.725
3274	1.869
3275	2.040
3276	2.067
3277	1.679
3278	1.525
3279	1.862
3280	1.742
3281	1.782
3282	2.007
3283	2.203
3284	1.547
3285	2.772
3286	2.303
3287	1.894
3288	2.378
3289	1.870
3290	1.783
3291	1.774
3292	1.632
3293	2.245
3294	1.645
3295	1.597
3296	2.486
3297	1.732
3298	1.858
3299	1.671
3300	1.645
3301	1.651
3302	1.820
3303	1.780
3304	1.811
3305	1.929
3306	1.669
3307	2.334
3308	1.755
3309	2.112
3310	1.583
3311	2.206
3312	1.739
3313	1.512
3314	1.610
3315	1.532
3316	2.023
3317	1.997
3318	1.868
3319	1.642
3320	1.770
3321	1.813
3322	2.554
3323	1.873
3324	1.987
3325	1.698
3326	2.084
3327	2.150
3328	1.983
3329	1.725
3330	1.962
3331	1.636
3332	1.597
3333	1.826
3334	1.766
3335	2.051
3336	2.067
3337	1.921
3338	2.254
3339	1.719
3340	1.929
3341	1.756
3342	1.886
3343	2.716
3344	1.794
3345	1.880
3346	1.829
3347	1.820
3348	1.902
3349	1.744
3350	1.449
3351	1.802
3352	1.852
3353	1.615
3354	1.834
3355	1.956
3356	2.051
3357	2.041
3358	2.300
3359	2.810
3360	1.992
3361	2.304
3362	1.799
3363	1.717
3364	1.775
3365	1.812
3366	1.571
3367	1.839
3368	1.926
3369	1.949
3370	1.975
3371	1.846
3372	1.532
3373	1.776
3374	1.581
3375	1.655
3376	2.015
3377	1.687
3378	1.797
3379	1.738
3380	1.740
3381	1.697
3382	2.002
3383	1.796
3384	1.665
3385	1.962
3386	1.897
3387	1.666
3388	1.615
3389	1.754
3390	1.604
3391	2.132
3392	2.043
3393	1.721
3394	1.767
3395	1.722
3396	2.099
3397	1.622
3398	2.311
3399	1.686
3400	1.760
3401	1.706
3402	1.895
3403	1.956
3404	1.965
3405	1.788
3406	1.549
3407	1.792
3408	1.617
3409	1.631
3410	1.470
3411	1.766
3412	2.017
3413	2.071
3414	1.925
3415	2.034
3416	1.770
3417	1.478
3418	1.725
3419	1.605
3420	1.689
3421	1.558
3422	1.865
3423	1.870
3424	1.958
3425	1.751
3426	1.845
3427	2.023
3428	1.714
3429	1.654
3430	1.700
3431	2.081
3432	1.728
3433	1.873
3434	2.058
3435	1.892
3436	1.607
3437	2.028
3438	2.058
3439	2.313
3440	2.669
3441	2.059
3442	1.807
3443	2.154
3444	1.793
3445	1.811
3446	1.720
3447	1.984
3448	1.796
3449	1.939
3450	1.802
3451	1.634
3452	1.571
3453	1.637
3454	1.917
3455	1.755
3456	2.007
3457	1.802
3458	2.228
3459	1.705
3460	2.056
3461	1.619
3462	1.608
3463	1.771
3464	1.690
3465	1.870
3466	1.644
3467	1.562
3468	1.995
3469	1.708
3470	1.679
3471	1.803
3472	2.152
3473	1.986
3474	1.760
3475	2.254
3476	1.654
3477	1.775
3478	1.654
3479	1.872
3480	1.771
3481	1.717
3482	1.801
3483	1.708
3484	1.775
3485	1.791
3486	1.841
3487	2.008
3488	1.744
3489	1.931
3490	1.862
3491	1.961
3492	1.891
3493	1.723
3494	1.709
3495	1.775
3496	1.593
3497	1.930
3498	2.334
3499	1.867
3500	1.936
3501	1.706
3502	1.533
3503	2.072
3504	1.771
3505	1.710
3506	1.637
3507	1.760
3508	1.852
3509	2.255
3510	1.710
3511	1.780
3512	1.826
3513	2.090
3514	1.762
3515	1.607
3516	1.552
3517	1.532
3518	1.999
3519	2.140
3520	2.142
3521	2.076
3522	1.879
3523	1.911
3524	2.038
3525	1.688
3526	1.665
3527	1.636
3528	1.633
3529	2.082
3530	2.124
3531	2.013
3532	1.852
3533	1.760
3534	2.099
3535	1.704
3536	2.108
3537	2.011
3538	2.040
3539	1.815
3540	1.550
3541	1.941
3542	1.821
3543	1.642
3544	1.820
3545	1.833
3546	2.141
3547	1.727
3548	1.779
3549	1.556
3550	1.770
3551	2.094
3552	1.875
3553	2.339
3554	1.550
3555	1.833
3556	1.738
3557	1.988
3558	1.843
3559	1.644
3560	2.677
3561	1.841
3562	1.705
3563	1.742
3564	1.459
3565	1.752
3566	1.735
3567	1.720
3568	1.509
3569	1.758
3570	2.128
3571	1.847
3572	2.444
3573	1.909
3574	1.631
3575	2.316
3576	2.115
3577	1.660
3578	2.105
3579	2.436
3580	2.209
3581	1.624
3582	1.882
3583	1.557
3584	1.778
3585	2.158
3586	1.537
3587	1.800
3588	1.835
3589	1.893
3590	2.123
3591	1.987
3592	2.201
3593	2.134
3594	2.326
3595	1.803
3596	1.878
3597	1.949
3598	2.011
3599	1.981
3600	1.852
3601	2.065
3602	2.317
3603	1.728
3604	1.853
3605	1.691
3606	1.964
3607	1.740
3608	2.137
3609	1.901
3610	2.174
3611	1.527
3612	1.653
3613	1.673
3614	1.506
3615	1.575
3616	2.288
3617	2.294
3618	1.673
3619	1.407
3620	1.905
3621	1.492
3622	1.792
3623	1.866
3624	1.772
3625	1.931
3626	1.929
3627	1.869
3628	2.074
3629	1.952
3630	1.694
3631	2.153
3632	1.573
3633	1.526
3634	1.900
3635	1.633
3636	1.727
3637	1.956
3638	1.846
3639	1.674
3640	1.647
3641	1.663
3642	1.718
3643	1.541
3644	1.752
3645	1.578
3646	1.646
3647	1.525
3648	1.704
3649	1.679
3650	1.509
3651	1.794
3652	1.824
3653	1.991
3654	2.171
3655	1.811
3656	2.140
3657	1.880
3658	2.119
3659	1.885
3660	1.912
3661	1.744
3662	1.883
3663	1.931
3664	1.873
3665	1.544
3666	1.757
3667	1.553
3668	2.414
3669	2.098
3670	2.027
3671	1.874
3672	1.808
3673	1.691
3674	1.653
3675	1.921
3676	2.013
3677	2.458
3678	1.834
3679	1.589
3680	1.781
3681	1.897
3682	1.990
3683	1.584
3684	1.757
3685	1.593
3686	1.983
3687	1.762
3688	1.853
3689	1.966
3690	2.155
3691	1.890
3692	2.116
3693	1.485
3694	1.877
3695	2.134
3696	1.930
3697	1.955
3698	1.662
3699	1.907
3700	1.814
3701	1.892
3702	1.730
3703	1.895
3704	1.967
3705	1.694
3706	2.901
3707	2.781
3708	1.988
3709	1.944
3710	1.542
3711	2.035
3712	1.736
3713	1.714
3714	1.660
3715	1.492
3716	1.848
3717	2.066
3718	2.030
3719	1.768
3720	1.607
3721	1.725
3722	1.686
3723	1.765
3724	1.791
3725	1.533
3726	1.860
3727	2.013
3728	1.791
3729	1.890
3730	1.732
3731	1.886
3732	1.579
3733	1.975
3734	1.805
3735	1.899
3736	2.144
3737	1.723
3738	1.917
3739	1.646
3740	1.963
3741	1.464
3742	1.657
3743	1.725
3744	1.645
3745	2.073
3746	1.600
3747	1.856
3748	1.895
3749	1.777
3750	1.770
3751	1.757
3752	1.754
3753	1.702
3754	2.464
3755	1.701
3756	1.519
3757	1.572
3758	1.696
3759	1.449
3760	1.938
3761	1.832
3762	1.893
3763	1.665
3764	1.519
3765	2.047
3766	2.086
3767	1.902
3768	1.663
3769	1.365
3770	1.644
3771	2.015
3772	1.542
3773	1.816
3774	2.025
3775	1.767
3776	2.656
3777	1.821
3778	1.861
3779	1.886
3780	1.788
3781	1.835
3782	1.791
3783	2.429
3784	2.803
3785	1.659
3786	1.757
3787	1.898
3788	2.009
3789	2.076
3790	2.010
3791	1.808
3792	1.960
3793	1.717
3794	1.907
3795	1.678
3796	1.620
3797	1.818
3798	1.749
3799	1.575
3800	2.270
3801	1.944
3802	2.443
3803	1.645
3804	1.583
3805	1.818
3806	1.847
3807	2.009
3808	1.839
3809	1.959
3810	1.749
3811	1.698
3812	2.073
3813	1.838
3814	1.742
3815	1.799
3816	1.555
3817	1.806
3818	1.628
3819	1.975
3820	2.303
3821	2.161
3822	2.020
3823	2.074
3824	1.685
3825	1.725
3826	1.828
3827	2.012
3828	2.430
3829	1.901
3830	1.839
3831	1.641
3832	1.842
3833	1.812
3834	1.687
3835	2.115
3836	1.697
3837	2.082
3838	1.953
3839	2.429
3840	1.789
3841	2.050
3842	1.929
3843	1.675
3844	1.656
3845	1.808
3846	1.759
3847	1.699
3848	1.598
3849	2.054
3850	1.985
3851	1.804
3852	1.954
3853	1.645
3854	1.681
3855	2.551
3856	1.894
3857	1.850
3858	1.525
3859	1.674
3860	1.973
3861	2.055
3862	1.864
3863	1.585
3864	1.534
3865	1.886
3866	1.541
3867	1.647
3868	1.660
3869	1.974
3870	1.937
3871	1.888
3872	1.834
3873	1.518
3874	1.656
3875	1.756
3876	1.708
3877	1.711
3878	1.899
3879	1.783
3880	1.647
3881	1.887
3882	1.788
3883	2.627
3884	2.398
3885	1.707
3886	1.934
3887	1.779
3888	1.673
3889	1.725
3890	1.503
3891	1.785
3892	1.660
3893	1.559
3894	2.210
3895	2.153
3896	2.034
3897	2.265
3898	1.884
3899	2.046
3900	1.852
3901	1.670
3902	1.492
3903	1.776
3904	1.724
3905	2.008
3906	1.884
3907	1.911
3908	2.199
3909	1.734
3910	1.663
3911	1.963
3912	1.852
3913	2.003
3914	1.895
3915	1.928
3916	1.803
3917	1.864
3918	2.261
3919	1.796
3920	2.235
3921	1.920
3922	1.807
3923	1.416
3924	1.603
3925	1.855
3926	1.980
3927	1.866
3928	1.804
3929	1.754
3930	1.687
3931	1.871
3932	1.708
3933	1.435
3934	2.014
3935	1.750
3936	1.874
3937	1.839
3938	1.870
3939	2.162
3940	1.971
3941	1.497
3942	1.958
3943	1.683
3944	2.020
3945	1.739
3946	1.863
3947	1.769
3948	2.029
3949	1.576
3950	1.616
3951	2.138
3952	1.912
3953	1.590
3954	1.827
3955	2.140
3956	1.859
3957	1.841
3958	1.918
3959	1.609
3960	1.382
3961	1.837
3962	1.624
3963	1.792
3964	1.538
3965	1.723
3966	1.676
3967	1.670
3968	1.653
3969	1.895
3970	1.747
3971	1.907
3972	1.978
3973	1.848
3974	1.837
3975	1.618
3976	1.676
3977	2.119
3978	1.856
3979	2.068
3980	1.572
3981	2.204
3982	1.943
3983	1.950
3984	2.009
3985	1.552
3986	1.966
3987	1.926
3988	2.102
3989	1.990
3990	1.692
3991	1.660
3992	2.123
3993	2.156
3994	2.181
3995	1.775
3996	1.837
3997	1.830
3998	1.657
3999	1.692
4000	2.242
4001	1.601
4002	1.881
4003	1.833
4004	1.760
4005	1.616
4006	1.611
4007	2.173
4008	1.590
4009	2.110
4010	2.113
4011	1.934
4012	2.225
4013	1.994
4014	1.754
4015	1.545
4016	1.868
4017	1.613
4018	1.672
4019	2.197
4020	2.085
4021	2.043
4022	1.859
4023	1.624
4024	2.287
4025	1.752
4026	2.010
4027	1.704
4028	1.993
4029	1.780
4030	1.969
4031	2.224
4032	1.603
4033	2.269
4034	1.771
4035	1.984
4036	2.020
4037	1.991
4038	1.590
4039	1.759
4040	2.246
4041	1.716
4042	1.975
4043	1.769
4044	2.281
4045	2.075
4046	1.929
4047	1.662
4048	1.841
4049	1.611
4050	1.951
4051	1.896
4052	1.980
4053	1.807
4054	2.052
4055	1.650
4056	2.162
4057	2.402
4058	1.948
4059	1.716
4060	1.878
4061	1.833
4062	2.028
4063	1.712
4064	1.816
4065	1.959
4066	1.596
4067	1.829
4068	2.118
4069	2.016
4070	1.730
4071	2.038
4072	1.608
4073	1.419
4074	1.497
4075	1.699
4076	1.981
4077	2.330
4078	1.998
4079	2.325
4080	1.878
4081	1.809
4082	1.963
4083	1.453
4084	1.831
4085	1.701
4086	1.646
4087	2.028
4088	1.544
4089	1.790
4090	1.836
4091	1.848
4092	1.916
4093	2.450
4094	1.600
4095	1.456
4096	1.740
4097	2.621
4098	1.968
4099	1.810
4100	1.814
4101	1.935
4102	1.970
4103	1.771
4104	2.097
4105	1.753
4106	1.919
4107	1.858
4108	1.717
4109	1.910
4110	1.898
4111	2.130
4112	1.822
4113	1.836
4114	1.914
4115	2.109
4116	1.717
4117	1.710
4118	1.604
4119	1.720
4120	1.774
4121	1.966
4122	1.984
4123	2.272
4124	1.956
4125	2.088
4126	1.901
4127	1.673
4128	1.693
4129	1.758
4130	1.821
4131	1.813
4132	1.780
4133	2.204
4134	1.765
4135	1.769
4136	1.792
4137	1.666
