state	numMuts	posterior_for_Delphy	prior	likelihood_really_logG	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	apobec3.clock.rate	non_apobec3.clock.rate	coalescent.all	
86200000	343	-225060	43825.1	-268885	6.53741	2016.06	48.7901	45.5271	0.504448	0.000114513	5.95406e-06	-100.348	
86220000	343	-225047	43829.9	-268877	6.34001	2016.32	47.6766	23.8562	0.411897	0.000125862	5.1988e-06	-96.2839	
86240000	343	-225068	43824.1	-268892	6.29601	2016.35	49.771	15.8946	0.281972	0.000124984	6.88119e-06	-102.49	
86260000	343	-225056	43827.5	-268884	6.54256	2016.1	48.6986	26.0357	0.400377	0.000127153	5.88564e-06	-98.5176	
86280000	343	-225012	43835.3	-268848	6.2853	2016.32	43.7744	22.3166	0.465129	0.000148797	6.82795e-06	-90.8815	
86300000	343	-225029	43826.8	-268855	6.07646	2016.51	44.5666	56.8296	0.531254	0.00011999	6.28876e-06	-98.4718	
86320000	343	-225027	43833.5	-268861	6.09003	2016.57	45.3247	58.4987	0.642352	0.000141713	5.01979e-06	-91.7191	
86340000	343	-225030	43831	-268861	6.11073	2016.51	45.536	36.1148	0.512574	0.000128403	6.88093e-06	-94.738	
86360000	343	-225027	43829.2	-268857	6.02962	2016.6	44.8889	56.9421	0.577966	0.000131012	7.70288e-06	-96.0023	
86380000	343	-225001	43837.9	-268839	6.17359	2016.45	42.6478	12.1186	0.268948	0.000143862	5.75738e-06	-88.8996	
86400000	343	-225002	43836.4	-268838	6.29934	2016.31	42.5735	5.4133	0.0940863	0.000151211	7.19977e-06	-91.2511	
86420000	343	-225008	43835.8	-268844	6.19024	2016.4	43.2135	7.63166	0.179145	0.00014829	5.75365e-06	-91.5055	
86440000	343	-225017	43835.7	-268853	6.49215	2016.12	44.3821	19.2922	0.388395	0.000147919	6.07669e-06	-90.6705	
86460000	343	-225011	43835.9	-268847	6.17922	2016.47	43.5879	18.6701	0.419314	0.00013447	5.67536e-06	-90.4411	
86480000	343	-225025	43831.1	-268856	6.03262	2016.6	44.7851	29.0108	0.462933	0.000146626	5.70266e-06	-94.824	
86500000	343	-225022	43830.5	-268852	5.89986	2016.69	44.2349	40.2114	0.655095	0.00012748	5.69714e-06	-95.1095	
86520000	343	-225006	43837.3	-268843	5.87323	2016.76	43.0327	13.8208	0.364337	0.00014369	5.0479e-06	-89.3612	
86540000	343	-225014	43832.7	-268846	6.03413	2016.56	43.5932	8.01827	0.16941	0.000140402	5.59668e-06	-94.5043	
86560000	343	-225031	43832.6	-268863	6.37451	2016.28	45.2152	22.0153	0.453007	0.000135533	7.17357e-06	-93.6511	
86580000	343	-225041	43829.3	-268871	6.60583	2016.04	46.8834	7.96348	0.113799	0.000124277	6.05046e-06	-97.9171	
86600000	343	-225049	43829.1	-268878	6.76447	2015.89	47.6473	27.5785	0.517429	0.000123427	7.71314e-06	-96.8523	
86620000	343	-225056	43826.3	-268883	6.39105	2016.25	48.3043	102.301	0.75361	0.00011646	7.32699e-06	-98.3166	
86640000	343	-225062	43828.2	-268890	6.46133	2016.21	49.3251	105.329	0.767377	0.00011621	4.70095e-06	-96.3963	
86660000	343	-225032	43829	-268862	6.23366	2016.35	45.0233	108.644	0.821633	0.000144718	9.35394e-06	-95.5003	
86680000	343	-225045	43827.6	-268873	6.34555	2016.25	47.0179	69.4835	0.663229	0.000138863	5.42855e-06	-97.4072	
86700000	343	-225043	43827.6	-268871	6.33328	2016.28	46.8535	75.8307	0.657452	0.000138491	6.26637e-06	-97.3163	
86720000	343	-225026	43830.8	-268856	6.10635	2016.49	44.5637	66.224	0.700068	0.000138883	4.52878e-06	-94.2579	
86740000	343	-225016	43834.2	-268850	6.12981	2016.48	44.0578	41.1287	0.617086	0.000140349	7.63796e-06	-91.3473	
86760000	343	-225011	43834.5	-268846	5.95472	2016.68	43.6017	27.3714	0.529866	0.000140448	7.24691e-06	-91.4965	
86780000	343	-225024	43831.7	-268856	6.06144	2016.59	44.8659	18.0306	0.33123	0.000133132	7.54454e-06	-94.7261	
86800000	343	-225019	43834.4	-268853	6.22679	2016.38	44.4798	42.5769	0.644675	0.000129971	6.00821e-06	-91.0803	
86820000	343	-225022	43833.6	-268856	5.98086	2016.64	44.7653	42.1917	0.59144	0.000149381	6.63386e-06	-91.9553	
86840000	343	-225026	43833.4	-268860	6.29822	2016.34	45.3886	23.1714	0.459465	0.000135426	6.45307e-06	-92.7915	
86860000	343	-225010	43835.3	-268846	6.04074	2016.62	43.5225	18.6017	0.355691	0.000131989	7.31249e-06	-91.0546	
86880000	343	-225013	43833.5	-268846	5.96479	2016.65	43.6365	10.0573	0.206983	0.000136674	7.19683e-06	-93.4555	
86900000	343	-225017	43833.9	-268851	6.28413	2016.31	44.1365	17.301	0.369839	0.000136171	5.59259e-06	-92.5696	
86920000	343	-225025	43831.1	-268856	6.17227	2016.49	44.8083	83.4128	0.765918	0.000142031	5.61882e-06	-93.7882	
86940000	343	-225026	43831.3	-268857	5.99247	2016.61	45.0779	40.6732	0.560048	0.000138797	5.96217e-06	-94.2262	
86960000	343	-225025	43834.9	-268859	6.56281	2016.06	44.7228	25.3048	0.466092	0.000137813	7.1393e-06	-91.1323	
86980000	343	-225035	43832.5	-268867	6.68444	2015.94	46.359	18.8367	0.382409	0.0001225	5.95375e-06	-93.8437	
87000000	343	-225033	43831.4	-268864	6.62908	2016.01	45.8538	61.6773	0.727174	0.000132364	5.25927e-06	-93.7961	
87020000	343	-225056	43825.9	-268882	6.52633	2016.07	48.4789	113.446	0.799258	0.000123498	5.83429e-06	-98.5972	
87040000	343	-225028	43831.3	-268860	6.35805	2016.27	45.3287	28.7654	0.498139	0.000133873	5.56155e-06	-94.6741	
87060000	343	-225042	43827.8	-268870	6.21588	2016.43	46.6803	109.475	0.79505	0.000131664	7.39919e-06	-96.8144	
87080000	343	-225054	43824.6	-268879	6.19421	2016.41	47.3009	39.1147	0.445274	0.000132055	7.12078e-06	-100.984	
87100000	343	-225034	43826.5	-268861	6.10564	2016.51	45.4932	23.5425	0.520624	0.000130356	7.45011e-06	-99.6322	
87120000	343	-225032	43831.1	-268863	5.9021	2016.71	45.826	50.3333	0.633399	0.000128677	6.099e-06	-94.2456	
87140000	343	-225057	43825.7	-268882	6.46018	2016.16	48.5321	126.568	0.796033	0.000123831	6.13008e-06	-98.7555	
87160000	343	-225044	43826.9	-268870	6.33734	2016.28	46.6115	84.3467	0.774106	0.000124504	4.90276e-06	-97.9561	
87180000	343	-225047	43825.8	-268873	6.02124	2016.57	47.2168	18.8274	0.434762	0.000127847	5.66708e-06	-100.569	
87200000	343	-225027	43830.8	-268857	6.14074	2016.5	45.0822	15.7413	0.291341	0.000136481	7.40441e-06	-95.7912	
87220000	343	-225009	43834.3	-268843	5.8805	2016.77	43.0985	22.8346	0.403935	0.000144422	8.21223e-06	-91.8725	
87240000	343	-225052	43830.9	-268882	6.89604	2015.73	48.1513	13.428	0.287673	0.000110486	6.73979e-06	-95.805	
87260000	343	-225037	43829.9	-268867	6.23474	2016.4	46.2081	17.655	0.347298	0.000124523	5.16945e-06	-96.5326	
87280000	343	-225051	43826.3	-268877	6.19491	2016.41	47.7377	28.5567	0.514557	0.000134337	5.73092e-06	-99.6152	
87300000	343	-225040	43830.4	-268870	6.50161	2016.09	46.4743	34.532	0.521183	0.000133942	4.53339e-06	-95.3274	
87320000	343	-225046	43828.5	-268874	6.33959	2016.31	47.2639	36.6222	0.495084	0.000136112	5.47461e-06	-97.225	
87340000	343	-225071	43822.9	-268894	6.53839	2016.09	50.1414	29.509	0.394618	0.000113202	5.57422e-06	-102.977	
87360000	343	-225060	43827.8	-268887	6.44643	2016.2	48.6586	14.032	0.279925	0.000108653	4.77887e-06	-98.9023	
87380000	343	-225058	43826.5	-268885	6.49637	2016.16	48.5549	17.5871	0.352118	0.000136992	4.89459e-06	-99.9394	
87400000	343	-225036	43828.4	-268865	5.88274	2016.76	46.0626	28.2094	0.527431	0.000135052	5.65679e-06	-97.5325	
87420000	343	-225025	43832.8	-268858	6.00258	2016.65	44.9783	23.2814	0.488157	0.000122155	6.82066e-06	-93.3535	
87440000	343	-225048	43829.5	-268878	6.66157	2015.93	47.8221	33.0258	0.520837	0.000121611	6.71086e-06	-96.2233	
87460000	343	-225073	43824.2	-268897	7.0528	2015.58	50.4804	47.1841	0.565117	0.000113315	6.32081e-06	-101.227	
87480000	343	-225062	43826.8	-268889	6.57326	2016.06	49.0584	18.2979	0.322918	0.000133256	7.79116e-06	-99.5671	
87500000	343	-225062	43826.5	-268888	6.53152	2016.09	49.3075	19.3649	0.338657	0.000115979	6.40416e-06	-99.8761	
87520000	343	-225025	43833	-268858	6.29548	2016.34	45.0757	18.652	0.447156	0.000138552	7.45707e-06	-93.3301	
87540000	343	-225029	43831.3	-268860	6.20644	2016.43	45.3713	58.9231	0.715456	0.000126816	6.29012e-06	-93.9106	
87560000	343	-225038	43826	-268864	6.03279	2016.59	45.933	168.814	0.893859	0.000127112	5.96502e-06	-98.1377	
87580000	343	-225053	43827.1	-268880	6.39861	2016.2	48.0555	44.7103	0.631699	0.000115327	6.15932e-06	-98.3164	
87600000	343	-225043	43828.2	-268871	6.30132	2016.34	46.7867	27.146	0.400705	0.000120028	5.53485e-06	-97.7763	
87620000	343	-225044	43830.6	-268874	6.24859	2016.34	47.257	15.5053	0.342289	0.00013203	7.35893e-06	-95.9924	
87640000	343	-225048	43826.5	-268874	6.19036	2016.41	47.3673	6.14285	0.0556493	0.000126125	5.81001e-06	-101.047	
87660000	343	-225036	43832	-268868	6.14844	2016.49	46.2434	28.3565	0.469214	0.000147867	6.25137e-06	-93.9068	
87680000	343	-225067	43824.9	-268892	6.52954	2016.12	49.8691	57.8589	0.651374	0.000125818	5.21237e-06	-100.33	
87700000	343	-225067	43824.9	-268892	6.44555	2016.2	49.7655	71.2249	0.692189	0.000116024	6.3396e-06	-100.139	
87720000	343	-225082	43822.2	-268904	6.71744	2015.94	51.1467	62.9158	0.664256	0.000101735	6.01694e-06	-103.001	
87740000	343	-225105	43815.9	-268921	6.37528	2016.23	54.2969	85.7479	0.732242	0.00011477	5.42819e-06	-108.932	
87760000	343	-225086	43820.8	-268907	6.67318	2015.97	52.0038	93.1756	0.74083	0.000124034	6.09682e-06	-103.95	
87780000	343	-225069	43827.8	-268896	6.80952	2015.83	50.3733	22.7283	0.382688	0.000125069	4.68701e-06	-98.3597	
87800000	343	-225051	43827.1	-268878	6.50424	2016.13	47.7567	17.3115	0.270112	0.00011944	5.22456e-06	-99.3916	
87820000	343	-225035	43830.7	-268866	6.35129	2016.26	45.908	7.57389	0.206844	0.000118317	7.24705e-06	-96.5896	
87840000	343	-225034	43829.9	-268864	6.35117	2016.28	45.9796	10.5387	0.331842	0.000138045	6.02926e-06	-97.0706	
87860000	343	-225058	43828.5	-268886	6.3931	2016.26	48.709	19.3262	0.360393	0.000108755	6.07145e-06	-97.8674	
87880000	343	-225010	43835.1	-268845	5.99709	2016.61	43.5409	19.1626	0.40304	0.00014102	7.36248e-06	-91.223	
87900000	343	-225003	43837.8	-268841	6.15651	2016.46	42.8546	18.1977	0.455844	0.000131142	6.85468e-06	-88.5827	
87920000	343	-225023	43834.2	-268857	6.05914	2016.56	45.0677	25.1897	0.478569	0.000134403	6.21013e-06	-91.8859	
87940000	343	-225033	43831.7	-268865	6.31745	2016.31	45.9342	31.7089	0.531909	0.000143086	7.14921e-06	-94.1277	
87960000	343	-225028	43832.6	-268860	6.12177	2016.55	45.2281	13.2239	0.322295	0.000119892	6.71575e-06	-94.1318	
87980000	343	-225026	43830.7	-268857	5.92414	2016.67	44.9057	14.887	0.26829	0.00014523	5.49899e-06	-95.8541	
88000000	343	-225056	43825.4	-268882	6.05393	2016.54	48.259	44.823	0.575764	0.000137462	5.94143e-06	-100.084	
88020000	343	-225053	43825.1	-268878	6.04709	2016.57	47.571	79.4767	0.654759	0.000128639	4.48133e-06	-99.8216	
88040000	343	-225056	43826.1	-268882	6.08586	2016.55	48.3225	13.4888	0.32238	0.000136015	6.51804e-06	-100.587	
88060000	343	-225044	43827.1	-268871	5.98044	2016.64	46.659	75.4726	0.674987	0.000132309	4.69375e-06	-97.8229	
88080000	343	-225045	43829.6	-268874	6.03446	2016.56	46.8567	30.6113	0.473507	0.00013146	4.08195e-06	-96.2546	
88100000	343	-225063	43824.6	-268888	6.00286	2016.63	48.926	28.361	0.477248	0.000141206	5.58117e-06	-101.338	
88120000	343	-225032	43829.1	-268861	5.75665	2016.9	45.5655	65.4035	0.684441	0.000127637	6.5355e-06	-95.9803	
88140000	343	-225029	43828.8	-268857	5.89173	2016.74	44.9012	67.8766	0.616716	0.000150266	6.91216e-06	-96.2495	
88160000	343	-225029	43831.2	-268860	5.97055	2016.62	45.4845	30.2335	0.53433	0.000136441	6.03828e-06	-94.6318	
88180000	343	-225057	43827.8	-268885	6.46794	2016.19	48.41	20.6413	0.355884	0.000136591	4.34204e-06	-98.5256	
88200000	343	-225049	43829.1	-268878	6.5533	2016.08	47.889	14.6093	0.276702	0.000119597	6.16672e-06	-97.5224	
88220000	343	-225057	43829.1	-268886	6.33316	2016.31	47.5292	14.8798	0.332894	0.000161355	4.50176e-06	-97.5207	
88240000	343	-225041	43831.4	-268872	6.56809	2016.07	47.0538	16.2465	0.364015	0.000131862	6.24718e-06	-95.1242	
88260000	343	-225026	43833.4	-268860	6.36094	2016.31	44.7929	18.9438	0.398445	0.000129577	9.50667e-06	-92.9355	
88280000	343	-225016	43835.4	-268851	6.17907	2016.45	43.9184	12.3883	0.31074	0.000159122	6.12399e-06	-91.3707	
88300000	343	-225007	43836.1	-268843	6.14619	2016.48	43.2547	25.0186	0.475245	0.000145871	6.79797e-06	-89.9954	
88320000	343	-225011	43836.7	-268848	6.1568	2016.45	43.6827	16.1337	0.441466	0.000132988	5.3592e-06	-89.8275	
88340000	343	-225044	43829.1	-268873	6.18319	2016.43	46.99	24.6769	0.375023	0.000127735	7.78988e-06	-97.0173	
88360000	343	-225038	43830.6	-268868	6.544	2016.04	46.558	17.8249	0.351631	0.000132608	6.33075e-06	-95.8302	
88380000	343	-225058	43825.1	-268883	6.37771	2016.26	48.6335	48.5554	0.665877	0.000125759	6.00547e-06	-100.337	
88400000	343	-225019	43834.5	-268853	6.40599	2016.23	44.4415	22.8032	0.455465	0.000127272	5.89944e-06	-91.6421	
88420000	343	-225020	43833.5	-268854	6.34748	2016.29	44.6102	17.0309	0.356251	0.00014163	7.07962e-06	-92.9662	
88440000	343	-225027	43831	-268858	6.21091	2016.45	45.0694	87.95	0.766654	0.000138277	7.51033e-06	-93.8039	
88460000	343	-225031	43833.1	-268864	6.31116	2016.3	46.0512	68.3952	0.732625	0.000129258	6.52436e-06	-91.9122	
88480000	343	-225017	43833.2	-268850	6.12562	2016.5	44.023	60.1479	0.696429	0.000143134	5.40771e-06	-91.9631	
88500000	343	-225045	43829.6	-268875	6.57056	2016.04	47.3071	47.4156	0.565785	0.000136302	5.40227e-06	-95.7678	
88520000	343	-225070	43825.4	-268895	6.52636	2016.12	50.3288	17.2003	0.338728	0.000128279	5.72559e-06	-101.072	
88540000	343	-225043	43829.9	-268873	6.28663	2016.34	47.1462	22.8288	0.414631	0.000120157	5.68254e-06	-96.2397	
88560000	344	-225049	43833.1	-268882	6.65522	2015.98	46.4502	18.0795	0.381531	0.000135281	5.34634e-06	-93.3111	
88580000	344	-225065	43830.1	-268896	6.91242	2015.72	48.2363	17.7698	0.335112	0.000137176	6.42157e-06	-96.3387	
88600000	344	-225087	43823.9	-268911	6.66025	2015.97	49.7495	26.0173	0.337428	0.000122893	6.91549e-06	-102.171	
88620000	343	-225053	43829	-268881	6.42272	2016.21	48.1608	27.5348	0.467394	0.000140716	5.71695e-06	-97.0096	
88640000	343	-225088	43821.9	-268910	6.57837	2016.01	52.4661	24.7784	0.39724	0.000118486	4.75454e-06	-104.185	
88660000	343	-225081	43823.4	-268905	7.0059	2015.61	51.7703	34.7142	0.475634	0.000113643	5.8936e-06	-102.364	
88680000	343	-225038	43830.1	-268868	6.31342	2016.3	46.5007	29.9537	0.458989	0.000135698	7.13423e-06	-95.7846	
88700000	343	-225057	43826	-268884	6.41978	2016.25	48.6785	63.6526	0.659396	0.000128142	5.78709e-06	-99.1226	
88720000	343	-225071	43824.7	-268896	6.46236	2016.17	50.3925	24.8911	0.460212	0.000120729	5.39568e-06	-101.427	
88740000	343	-225058	43826.3	-268885	6.3902	2016.23	48.5538	21.6269	0.368508	0.000115518	7.2651e-06	-99.9434	
88760000	343	-225056	43827.9	-268884	6.42723	2016.21	48.6287	21.1795	0.43032	0.000132581	6.93141e-06	-98.3441	
88780000	343	-225067	43821.9	-268889	6.25032	2016.34	49.3779	5.77874	0.0213827	0.000113196	6.45626e-06	-105.716	
88800000	343	-225048	43828.5	-268876	6.33994	2016.26	47.5237	7.84984	0.170665	0.000119186	5.94779e-06	-98.7881	
88820000	343	-225018	43835	-268853	6.14636	2016.44	44.2455	20.3244	0.44628	0.000136942	4.98409e-06	-91.3129	
88840000	343	-225028	43831.6	-268859	6.00077	2016.63	45.2282	24.4283	0.417659	0.000123935	6.35077e-06	-94.548	
88860000	344	-225044	43832.1	-268876	6.02173	2016.57	45.575	16.6015	0.339338	0.000123294	7.23358e-06	-94.344	
88880000	343	-225014	43836.5	-268851	6.18081	2016.44	44.0008	31.2472	0.524076	0.000135257	8.34385e-06	-89.3297	
88900000	343	-225048	43830	-268878	6.76899	2015.88	47.6047	16.5439	0.336731	0.000124968	4.66058e-06	-96.4636	
88920000	343	-225040	43829.4	-268869	6.60172	2016.05	46.6382	22.4755	0.369691	0.000134304	5.85167e-06	-96.7528	
88940000	343	-225055	43827.8	-268883	6.38622	2016.24	48.3656	37.6832	0.545011	0.000136133	4.90724e-06	-97.8067	
88960000	343	-225040	43829.1	-268869	6.20619	2016.39	46.6869	105.732	0.784622	0.000128882	5.75009e-06	-95.4658	
88980000	343	-225034	43832	-268866	6.46406	2016.19	45.5839	17.791	0.437646	0.000131584	6.41816e-06	-94.3936	
89000000	343	-225016	43835.7	-268851	6.33471	2016.31	44.2601	14.4722	0.31578	0.000146254	6.15677e-06	-90.9237	
89020000	343	-225004	43835.3	-268839	5.80625	2016.82	42.3889	11.2995	0.274075	0.000154811	4.90677e-06	-91.5467	
89040000	343	-225013	43834.8	-268848	6.15229	2016.43	43.8522	10.3555	0.320564	0.000148003	6.84054e-06	-92.1132	
89060000	344	-225040	43829.5	-268870	5.94071	2016.69	44.7852	13.9297	0.403222	0.000145429	6.87697e-06	-97.2028	
89080000	344	-225049	43830.4	-268879	6.14845	2016.47	45.8108	41.2579	0.589061	0.00015105	6.40605e-06	-95.1627	
89100000	344	-225057	43829.7	-268887	6.42219	2016.24	46.9031	48.5465	0.556358	0.000143942	5.25634e-06	-95.6864	
89120000	344	-225047	43830.5	-268878	6.44332	2016.19	45.9241	105.32	0.834283	0.000135984	5.64601e-06	-94.073	
89140000	344	-225060	43830.4	-268890	6.7347	2015.88	47.5834	34.7732	0.532048	0.000133693	5.96049e-06	-95.3008	
89160000	344	-225053	43832	-268885	6.54997	2016.1	46.8819	37.6273	0.519971	0.000123504	6.32118e-06	-93.6372	
89180000	344	-225034	43836.4	-268871	6.49113	2016.13	44.8543	18.3124	0.382209	0.000141845	7.72486e-06	-89.9966	
89200000	344	-225048	43833	-268881	7.07877	2015.52	46.324	53.3137	0.626506	0.000135496	6.27161e-06	-92.2411	
89220000	344	-225054	43829.9	-268884	7.04681	2015.59	46.5804	89.8774	0.723688	0.000118917	5.82801e-06	-94.8583	
89240000	343	-225022	43830	-268852	6.51362	2016.11	44.3245	45.5268	0.732289	0.00013763	5.64718e-06	-95.4354	
89260000	343	-225016	43834.8	-268851	6.45664	2016.15	43.9275	36.4924	0.512995	0.000145851	8.85282e-06	-90.8528	
89280000	343	-225014	43834.4	-268849	6.49831	2016.14	43.8545	12.1894	0.245	0.000147824	5.77266e-06	-92.4046	
89300000	343	-225023	43834	-268857	6.57823	2016.05	44.8192	32.1035	0.563247	0.000120519	7.05589e-06	-91.7897	
89320000	343	-225032	43830.3	-268862	6.26361	2016.4	45.5502	26.8287	0.439864	0.000128287	7.69678e-06	-95.7378	
89340000	343	-225011	43836.3	-268847	6.05001	2016.61	43.7642	29.8072	0.498455	0.000144625	6.41104e-06	-89.6194	
89360000	343	-225028	43829.3	-268857	6.11169	2016.54	45.0259	106.938	0.726962	0.000133725	7.54988e-06	-95.3438	
89380000	343	-225052	43826.9	-268879	6.13481	2016.46	47.9681	152.182	0.873226	0.000129103	6.60245e-06	-97.2903	
89400000	344	-225064	43823.7	-268888	6.50871	2016.15	47.2216	222.561	0.943473	0.000137114	6.49282e-06	-100.223	
89420000	343	-225045	43826.9	-268872	6.3057	2016.35	47.103	97.1107	0.788576	0.000125248	6.14056e-06	-97.8619	
89440000	343	-225055	43828.3	-268883	6.67766	2015.97	48.5307	65.6276	0.678415	0.000126196	5.07724e-06	-96.7769	
89460000	343	-225058	43827.8	-268886	6.77927	2015.86	48.9211	58.4732	0.599211	0.000128604	6.78549e-06	-97.4041	
89480000	343	-225057	43827.8	-268885	6.80074	2015.86	48.773	46.5167	0.567187	0.000133606	5.85885e-06	-97.6623	
89500000	343	-225022	43832.8	-268854	6.19579	2016.42	44.4063	34.7757	0.577114	0.000125724	8.20115e-06	-92.9207	
89520000	343	-225011	43835.1	-268846	6.13615	2016.49	43.1747	39.7386	0.595324	0.000163249	7.80628e-06	-90.5211	
89540000	343	-225031	43827.7	-268859	6.04366	2016.62	45.0264	214.444	0.921107	0.000133641	4.81162e-06	-96.184	
89560000	343	-225009	43831.8	-268840	6.23579	2016.41	42.793	124.857	0.829497	0.000154474	6.39294e-06	-92.6285	
89580000	343	-225024	43829.4	-268853	6.2835	2016.36	44.3716	35.6111	0.656236	0.000138488	5.29383e-06	-96.3355	
89600000	343	-225024	43833	-268857	6.27414	2016.32	45.0767	20.9166	0.440858	0.000130856	5.862e-06	-93.2045	
89620000	343	-225035	43831.4	-268866	6.15796	2016.49	45.9954	50.8181	0.637673	0.000116748	6.18987e-06	-93.9907	
89640000	344	-225085	43824.1	-268909	6.37609	2016.29	50.1875	45.4156	0.517669	0.000119921	4.72517e-06	-101.393	
89660000	344	-225055	43831.7	-268887	6.2373	2016.38	47.1125	62.4289	0.689477	0.000134002	6.39838e-06	-93.4619	
89680000	344	-225060	43829.6	-268890	6.41323	2016.22	47.4228	38.993	0.646596	0.000131433	7.50868e-06	-95.9716	
89700000	344	-225005	43839.6	-268844	6.07401	2016.53	41.6741	29.2711	0.627549	0.000146976	7.01733e-06	-86.2707	
89720000	344	-225005	43837.5	-268842	6.03718	2016.56	41.1901	60.3171	0.704059	0.000165645	7.41017e-06	-87.6142	
89740000	344	-225027	43834.8	-268862	6.37084	2016.24	43.8206	10.2602	0.298062	0.000146409	5.96938e-06	-92.2005	
89760000	343	-225008	43836.7	-268845	6.19089	2016.44	43.4657	28.966	0.495088	0.000147313	6.41208e-06	-89.2324	
89780000	343	-225020	43833.7	-268854	6.16932	2016.49	44.6506	36.5689	0.5423	0.000135518	7.02281e-06	-92.0489	
89800000	343	-225010	43837.3	-268847	5.95089	2016.68	43.0474	32.2701	0.537606	0.000151546	7.60741e-06	-88.5347	
89820000	343	-225021	43833.1	-268854	6.04881	2016.55	44.461	20.7793	0.456705	0.000148497	7.51271e-06	-93.1591	
89840000	343	-225045	43826.5	-268872	6.01194	2016.64	47.0057	98.7674	0.725028	0.000125897	5.75139e-06	-98.1938	
89860000	343	-225043	43832.2	-268875	6.47336	2016.12	46.7531	26.034	0.48359	0.000125857	7.31776e-06	-93.7922	
89880000	343	-225041	43829.6	-268871	6.05952	2016.57	46.762	10.0901	0.227217	0.000136641	5.26279e-06	-97.3499	
89900000	343	-225031	43829.8	-268861	6.02063	2016.62	45.434	10.2525	0.240608	0.000146745	5.90262e-06	-97.1382	
89920000	343	-225012	43836.3	-268849	6.26114	2016.35	43.8309	10.7333	0.345559	0.000128798	5.93971e-06	-90.6297	
89940000	343	-225031	43831.2	-268862	6.30765	2016.3	45.6332	6.31874	0.179149	0.000135175	7.3751e-06	-96.2192	
89960000	343	-225051	43828.6	-268879	6.89766	2015.77	48.0969	9.14009	0.212618	0.00012868	6.32979e-06	-98.5101	
89980000	343	-225063	43826.7	-268890	6.54662	2016.06	49.3809	24.5327	0.409142	0.000115274	6.88176e-06	-99.3393	
90000000	343	-225095	43819.4	-268915	6.72462	2015.93	53.0328	62.1137	0.528991	0.000112991	4.24021e-06	-105.766	
90020000	343	-225051	43827.2	-268878	6.43202	2016.22	47.9375	42.4057	0.492598	0.000126049	5.52969e-06	-98.3839	
90040000	343	-225037	43829.3	-268866	5.98382	2016.61	46.0373	18.892	0.413568	0.000122936	5.04157e-06	-97.0523	
90060000	343	-225047	43827.6	-268874	6.24266	2016.38	47.323	13.0743	0.25913	0.000123306	6.71797e-06	-99.1355	
90080000	343	-225049	43826.5	-268876	6.24639	2016.37	47.0422	10.875	0.166534	0.000117431	4.44141e-06	-100.449	
90100000	343	-225016	43833.5	-268849	5.85471	2016.78	43.9742	21.9635	0.482285	0.000145899	6.75243e-06	-92.7505	
90120000	343	-225045	43826.1	-268871	6.03293	2016.59	46.9144	58.1346	0.613626	0.000129193	5.87986e-06	-99.1106	
90140000	343	-225021	43831.2	-268852	6.096	2016.51	44.3702	59.0729	0.670584	0.000134637	5.50266e-06	-94.0266	
90160000	343	-225040	43828.7	-268869	6.33878	2016.29	46.6456	46.8956	0.581304	0.000131586	6.80156e-06	-96.7246	
90180000	343	-225042	43827	-268869	6.11043	2016.5	46.6759	93.602	0.822743	0.000132364	6.61424e-06	-97.6761	
90200000	343	-225040	43828.8	-268869	6.11199	2016.52	46.459	48.3279	0.696968	0.000119689	7.37334e-06	-96.5565	
90220000	343	-225052	43827.1	-268880	6.37812	2016.21	47.6794	102.176	0.734198	0.000123037	8.39252e-06	-97.5501	
90240000	343	-225027	43831.1	-268859	6.21957	2016.41	44.4164	156.54	0.874455	0.000144995	5.43728e-06	-93.0783	
90260000	343	-225061	43824	-268885	6.22157	2016.36	48.6428	196.978	0.898768	0.000138403	6.11008e-06	-99.9681	
90280000	343	-225013	43835	-268848	6.07618	2016.57	43.8539	56.6495	0.695112	0.000138635	6.13417e-06	-90.2341	
90300000	343	-225065	43825.8	-268891	6.45524	2016.19	49.7214	106.381	0.769267	0.000125607	5.78741e-06	-98.8056	
90320000	343	-225046	43828.7	-268875	6.13038	2016.49	47.4253	41.717	0.615179	0.000127801	5.97319e-06	-96.8475	
90340000	343	-225043	43831	-268874	6.34114	2016.26	46.997	14.0364	0.319873	0.000131819	4.50056e-06	-95.6304	
90360000	343	-225052	43829.7	-268881	6.75611	2015.91	48.3212	13.1993	0.352708	0.000120653	6.52188e-06	-97.0097	
90380000	343	-225079	43820.8	-268900	6.46688	2016.18	51.0085	83.9112	0.610543	0.000118103	5.20637e-06	-104.033	
90400000	343	-225058	43828.4	-268886	6.76153	2015.86	49.0778	43.2061	0.543728	0.000120766	5.68364e-06	-97.1474	
90420000	343	-225067	43826.1	-268893	7.17909	2015.44	50.0404	20.7111	0.379347	0.000116295	5.66464e-06	-100.176	
90440000	343	-225074	43824.1	-268898	6.83909	2015.78	50.8244	9.507	0.223541	0.000119053	5.29599e-06	-102.975	
90460000	343	-225079	43822.3	-268902	6.49497	2016.14	51.3148	12.5291	0.208207	0.000120361	5.253e-06	-104.461	
90480000	343	-225067	43825.9	-268892	6.80394	2015.83	49.6378	15.1082	0.359507	0.000107528	5.63812e-06	-100.702	
90500000	343	-225097	43818.3	-268915	6.89631	2015.75	53.3503	6.70961	0.126509	0.000107345	5.16355e-06	-109.144	
