state	numMuts	posterior_for_Delphy	prior	likelihood_really_logG	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	apobec3.clock.rate	non_apobec3.clock.rate	coalescent.all	
492500000	943	-235936	42550.6	-278486	7.2144	2016.2	128.56	36.566	0.49879	0.000125452	7.27347e-06	-572.722	
492600000	943	-235928	42553.9	-278482	7.59659	2015.82	127.687	23.3244	0.327556	0.000122107	6.43114e-06	-569.84	
492700000	943	-235963	42545.5	-278508	7.31793	2016.1	131.625	30.3181	0.384822	0.000121882	6.82389e-06	-578.008	
492800000	943	-235937	42549.5	-278486	7.77706	2015.64	128.6	28.1431	0.364166	0.000124756	7.24519e-06	-574.072	
492900000	943	-236001	42536	-278537	7.57814	2015.84	135.675	26.7369	0.356242	0.00011935	6.47106e-06	-587.68	
493000000	943	-235988	42537	-278525	7.62731	2015.79	133.807	25.5036	0.289065	0.000121567	6.23378e-06	-586.716	
493100000	943	-235906	42563.5	-278470	7.60836	2015.81	125.799	21.6287	0.285316	0.000118152	6.51456e-06	-560.396	
493200000	943	-235958	42545	-278503	7.43517	2015.98	130.807	30.1817	0.401895	0.000128939	6.65243e-06	-578.565	
493300000	943	-235993	42539.5	-278532	7.3727	2016.04	134.641	22.2445	0.284078	0.000125351	6.03529e-06	-584.372	
493400000	943	-235995	42536.5	-278531	7.23444	2016.18	134.583	33.9369	0.398389	0.000119968	5.94544e-06	-586.911	
493500000	943	-235955	42546.5	-278502	7.17172	2016.24	130.712	28.7925	0.399907	0.000124199	6.74935e-06	-577.055	
493600000	943	-235914	42557.8	-278471	7.05098	2016.36	126.442	38.6906	0.494557	0.000121502	7.25989e-06	-565.423	
493700000	943	-235963	42549.5	-278513	7.49288	2015.92	132.082	34.626	0.44852	0.000117417	6.70949e-06	-573.894	
493800000	943	-235946	42553.7	-278500	7.53886	2015.87	130.417	26.1192	0.373119	0.000128391	7.23697e-06	-570.002	
493900000	943	-235985	42536.4	-278522	7.08161	2016.33	133.484	42.116	0.468159	0.000120951	6.53223e-06	-586.762	
494000000	943	-235990	42541.6	-278531	7.47455	2015.94	134.722	26.3049	0.381531	0.0001248	6.4205e-06	-582.072	
494100000	943	-235852	42572.6	-278425	7.22632	2016.19	120.279	22.1699	0.332693	0.000140941	7.26785e-06	-551.236	
494200000	943	-235859	42566.7	-278426	7.44589	2015.97	120.327	23.3898	0.353642	0.000140157	8.73275e-06	-557.082	
494300000	943	-235901	42561.8	-278463	7.18873	2016.22	125.383	23.6973	0.356785	0.000128465	7.87547e-06	-561.927	
494400000	943	-235855	42574.1	-278429	7.21386	2016.2	120.99	28.6834	0.454277	0.000134243	7.99145e-06	-549.451	
494500000	943	-235907	42556.3	-278463	7.40806	2016.01	125.401	23.1758	0.353892	0.000134627	7.40174e-06	-567.481	
494600000	943	-235893	42561.4	-278455	7.60357	2015.81	124.292	25.0657	0.386682	0.000126748	7.21799e-06	-562.27	
494700000	943	-235855	42569.4	-278424	6.79901	2016.61	120.19	22.4618	0.350603	0.000134147	6.81394e-06	-554.385	
494800000	943	-235851	42567.7	-278419	6.9015	2016.51	119.701	25.191	0.394979	0.000137266	7.79018e-06	-556.011	
494900000	943	-235821	42571.2	-278392	6.64873	2016.76	116.344	20.677	0.330581	0.000139343	7.55856e-06	-552.668	
495000000	943	-235869	42564	-278433	6.81414	2016.6	121.441	25.4596	0.398967	0.000132404	7.24552e-06	-559.718	
495100000	943	-235846	42564	-278410	6.64737	2016.77	118.601	23.6674	0.352236	0.000134497	8.0312e-06	-559.717	
495200000	943	-235807	42580.3	-278387	7.03381	2016.38	115.445	17.1509	0.253315	0.000143823	6.9399e-06	-543.799	
495300000	943	-235872	42562.3	-278434	7.12069	2016.29	121.513	21.9849	0.30094	0.000135295	8.67937e-06	-561.568	
495400000	943	-235900	42556.2	-278457	7.11593	2016.3	124.346	29.8531	0.42151	0.000126012	6.64687e-06	-567.321	
495500000	943	-235944	42549.3	-278493	7.14926	2016.26	129.443	30.4039	0.417351	0.000123051	7.86327e-06	-574.184	
495600000	943	-235949	42546.1	-278495	7.04811	2016.37	129.626	28.6843	0.364361	0.000123128	7.98886e-06	-577.515	
495700000	943	-235957	42541.7	-278498	7.16861	2016.25	129.927	28.3221	0.379691	0.000123857	8.39043e-06	-581.84	
495800000	943	-235957	42543.3	-278500	7.14745	2016.27	130.47	27.9817	0.400824	0.00012253	7.03743e-06	-580.318	
495900000	943	-235913	42553.9	-278467	7.07626	2016.34	125.827	24.675	0.333238	0.000124364	8.18032e-06	-569.797	
496000000	943	-235910	42551.5	-278462	6.70556	2016.71	125.123	31.9064	0.370309	0.000137385	7.21653e-06	-571.997	
496100000	943	-235843	42571.9	-278415	6.80164	2016.61	119.15	20.8748	0.389271	0.000141034	8.4045e-06	-551.963	
496200000	944	-235894	42564.6	-278459	6.8272	2016.59	122.991	33.2823	0.460157	0.000127414	7.368e-06	-558.86	
496300000	943	-235897	42560.7	-278457	7.61048	2015.8	124.592	24.1402	0.35828	0.000136453	7.48548e-06	-563.087	
496400000	943	-235863	42567.9	-278431	7.08423	2016.33	121.198	22.4079	0.351776	0.000130003	7.77224e-06	-555.897	
496500000	943	-235866	42564.7	-278430	7.04843	2016.37	121.087	23.0499	0.393487	0.000137428	7.81022e-06	-559.043	
496600000	943	-235919	42558.9	-278478	8.08614	2015.33	127.375	26.8056	0.382153	0.000128699	7.04288e-06	-564.783	
496700000	943	-235859	42564.5	-278423	7.23467	2016.18	120.062	21.6263	0.328111	0.000141544	7.06113e-06	-559.343	
496800000	943	-235903	42554.7	-278458	7.07728	2016.34	124.72	30.4453	0.444181	0.000127392	7.19235e-06	-568.844	
496900000	943	-235930	42553.7	-278483	7.22172	2016.19	128.036	28.6309	0.414974	0.000130796	6.66216e-06	-569.889	
497000000	943	-235941	42545.5	-278486	7.01733	2016.4	128.489	23.8725	0.368829	0.000128592	6.71478e-06	-578.26	
497100000	943	-236002	42534.6	-278536	7.34129	2016.07	135.559	24.3307	0.336385	0.000114935	6.63535e-06	-589.165	
497200000	943	-235910	42558.7	-278469	7.39887	2016.01	126.231	24.5798	0.339417	0.000125941	7.34913e-06	-565.011	
497300000	943	-235943	42549.7	-278492	7.51703	2015.9	129.365	26.8738	0.370672	0.000128499	7.02704e-06	-573.983	
497400000	944	-235937	42549.8	-278487	7.32467	2016.09	126.698	24.2191	0.384252	0.000130421	6.79206e-06	-573.952	
497500000	943	-235904	42558.2	-278462	7.4814	2015.93	125.041	22.3031	0.328453	0.000124032	8.40526e-06	-565.603	
497600000	943	-235873	42563.3	-278437	6.91418	2016.5	121.936	28.3496	0.395873	0.000130934	7.1996e-06	-560.318	
497700000	943	-235950	42542.4	-278492	6.93675	2016.48	129.126	29.3738	0.368484	0.000134383	7.59955e-06	-581.1	
497800000	943	-235946	42548.7	-278494	7.3263	2016.09	129.622	27.2785	0.382215	0.000129042	7.50966e-06	-574.936	
497900000	943	-235911	42558.9	-278470	7.03975	2016.37	126.299	28.8618	0.43204	0.00012569	8.00413e-06	-564.688	
498000000	943	-235991	42541.3	-278533	7.14976	2016.26	134.993	31.7819	0.403526	0.000117086	7.35636e-06	-582.133	
498100000	943	-235954	42545.5	-278499	7.15327	2016.26	130.127	32.6687	0.371935	0.000126861	8.3814e-06	-577.912	
498200000	943	-235933	42542.5	-278476	6.94057	2016.47	127.075	21.1049	0.333372	0.000130141	7.63392e-06	-581.352	
498300000	944	-235926	42559.6	-278486	7.07061	2016.34	126.525	30.6423	0.427505	0.000124463	7.3908e-06	-563.882	
498400000	944	-235953	42551.9	-278505	6.94812	2016.47	129.18	26.0368	0.348486	0.000121518	7.37389e-06	-571.764	
498500000	944	-235943	42554.4	-278497	7.16277	2016.25	128.092	29.2907	0.399084	0.000131427	7.59587e-06	-569.104	
498600000	944	-235958	42549.8	-278508	7.15247	2016.26	129.479	27.7988	0.377924	0.000120367	6.83375e-06	-573.849	
498700000	944	-235984	42536.7	-278521	6.97406	2016.44	131.383	35.6059	0.445538	0.000125717	6.61348e-06	-586.668	
498800000	943	-235989	42536.2	-278525	7.00168	2016.41	134.01	34.7112	0.457147	0.000119643	7.41107e-06	-587.156	
498900000	943	-235883	42560.9	-278444	6.75624	2016.66	122.865	25.8364	0.340481	0.000135371	7.94387e-06	-562.778	
499000000	943	-235947	42548.7	-278495	7.10751	2016.31	129.773	20.8327	0.316085	0.000122073	6.87432e-06	-575.206	
499100000	943	-235880	42558.9	-278439	6.97262	2016.44	122.201	28.5562	0.430488	0.000133598	7.31163e-06	-564.638	
499200000	943	-235929	42553.8	-278483	7.26823	2016.15	127.873	23.9157	0.321442	0.000132964	6.72729e-06	-570.004	
499300000	943	-235945	42554	-278499	7.44812	2015.97	130.316	27.5001	0.410212	0.000125461	6.99191e-06	-569.644	
499400000	943	-235942	42548.4	-278490	7.18317	2016.23	129.009	28.8874	0.439516	0.000120426	7.13793e-06	-575.14	
499500000	943	-235965	42543.5	-278509	7.34369	2016.07	131.602	35.9955	0.43544	0.000122714	6.62204e-06	-579.826	
499600000	943	-235912	42551.5	-278463	7.03178	2016.38	125.469	32.4528	0.404187	0.000127645	7.8635e-06	-571.954	
499700000	943	-235898	42559	-278457	7.16945	2016.24	124.607	25.3899	0.374649	0.000126687	7.05445e-06	-564.69	
499800000	943	-235859	42565	-278424	6.8663	2016.55	120.293	19.8254	0.323165	0.000131016	8.1735e-06	-558.918	
499900000	943	-235875	42562.5	-278437	6.98691	2016.43	122.007	23.3433	0.363077	0.000128665	7.67149e-06	-561.244	
500000000	943	-235894	42556	-278450	6.76961	2016.64	123.418	22.1952	0.352156	0.000130506	8.82349e-06	-567.859	
500100000	943	-235860	42568.9	-278429	7.06684	2016.35	120.878	24.8083	0.378494	0.000129803	7.18358e-06	-554.839	
500200000	943	-235864	42563.5	-278428	6.85134	2016.56	120.758	24.3029	0.346732	0.000137956	7.17723e-06	-560.19	
500300000	943	-235931	42548.5	-278479	7.03613	2016.38	127.651	18.7324	0.279519	0.000126438	7.61989e-06	-575.457	
500400000	943	-235934	42550.2	-278485	7.0608	2016.35	128.315	29.2829	0.428764	0.000129666	6.96032e-06	-573.327	
500500000	943	-235863	42569.1	-278432	7.04068	2016.37	121.388	28.2043	0.411534	0.000136982	7.29797e-06	-554.488	
500600000	943	-235911	42560	-278471	7.64083	2015.77	126.3	21.0694	0.352998	0.000130596	8.45793e-06	-563.901	
500700000	943	-235942	42547.7	-278490	7.04104	2016.37	129.076	28.5004	0.391123	0.000124535	7.05173e-06	-575.845	
500800000	943	-235930	42550	-278480	6.93911	2016.47	127.615	25.3203	0.344079	0.000121123	7.10571e-06	-573.735	
500900000	943	-235972	42538.9	-278511	7.04662	2016.37	132.031	32.0763	0.363558	0.00012243	6.6309e-06	-584.546	
501000000	943	-235990	42536.7	-278527	7.54907	2015.86	134.25	35.4141	0.490238	0.000119114	6.79642e-06	-586.639	
501100000	943	-236027	42535.1	-278563	6.94274	2016.47	139.302	37.2589	0.421085	0.000120592	6.56323e-06	-588.165	
501200000	943	-236010	42542.5	-278553	7.53511	2015.88	137.503	33.4048	0.402854	0.000116368	5.52277e-06	-580.969	
501300000	943	-236106	42511.9	-278618	7.49666	2015.92	147.785	37.2988	0.40516	0.000107452	6.37152e-06	-611.387	
501400000	943	-236070	42524.7	-278595	7.88344	2015.53	144.058	34.8511	0.384693	0.000117464	5.9322e-06	-598.67	
501500000	944	-236058	42524.7	-278583	7.93935	2015.47	140.048	33.158	0.334131	0.000109682	6.03837e-06	-598.778	
501600000	944	-236004	42538.2	-278542	7.09248	2016.32	134.378	31.4512	0.354	0.000123332	6.93787e-06	-585.253	
501700000	944	-235991	42540.8	-278531	7.15702	2016.26	132.619	35.7933	0.438465	0.000120278	6.04707e-06	-582.586	
501800000	944	-235917	42559.2	-278476	7.05183	2016.36	125.198	27.3113	0.40044	0.000134081	7.11139e-06	-564.385	
501900000	944	-235965	42549.8	-278515	7.11111	2016.3	130.529	32.5839	0.426543	0.000125734	6.72215e-06	-573.622	
502000000	944	-235980	42546.6	-278527	7.27624	2016.14	132.236	29.6388	0.381736	0.000124947	6.76363e-06	-576.928	
502100000	943	-236036	42528.6	-278564	7.79155	2015.62	139.719	30.6102	0.374415	0.000115841	6.66457e-06	-594.859	
502200000	943	-236063	42521.7	-278584	7.46485	2015.95	141.789	32.7909	0.334976	0.00011191	5.9372e-06	-601.76	
502300000	944	-236032	42531.7	-278564	7.47325	2015.94	137.521	25.3001	0.340011	0.000118871	6.55664e-06	-592.004	
502400000	943	-235990	42539.1	-278529	7.29449	2016.12	134.485	30.0108	0.346292	0.0001195	7.30809e-06	-584.421	
502500000	943	-236016	42533.9	-278550	7.2011	2016.21	137.608	28.216	0.328474	0.000118906	6.83728e-06	-589.699	
502600000	943	-236075	42520.4	-278595	7.50688	2015.91	144.365	32.3912	0.356023	0.000109506	6.64377e-06	-603.074	
502700000	943	-235940	42556.1	-278496	7.7248	2015.69	129.685	28.3812	0.39893	0.000119188	7.5363e-06	-567.491	
502800000	943	-235991	42542	-278533	7.55087	2015.86	135.18	32.4489	0.41912	0.000120043	6.97494e-06	-581.451	
502900000	943	-236029	42531.3	-278560	7.30706	2016.11	138.858	42.7082	0.492799	0.000117889	5.89308e-06	-591.832	
503000000	944	-235945	42551.9	-278497	7.00198	2016.41	127.99	28.0995	0.403511	0.000130551	7.07262e-06	-571.656	
503100000	944	-235970	42547.8	-278518	7.21772	2016.2	130.825	26.0036	0.447511	0.00012397	8.12115e-06	-575.886	
503200000	943	-235984	42545.3	-278529	7.32801	2016.09	134.537	25.4464	0.354118	0.000121969	6.71854e-06	-578.431	
503300000	943	-235934	42556.9	-278491	7.2886	2016.13	129.081	26.4897	0.380164	0.000121854	6.85054e-06	-566.722	
503400000	943	-235926	42549.5	-278476	6.85673	2016.56	126.483	25.8281	0.350214	0.000143271	7.13345e-06	-574.132	
503500000	943	-235921	42552.8	-278474	6.79858	2016.62	126.846	26.9088	0.373025	0.000128671	7.46474e-06	-570.807	
503600000	943	-235896	42558.5	-278455	7.2068	2016.21	124.303	27.2467	0.403184	0.000127459	8.09869e-06	-565.107	
503700000	943	-235848	42573.6	-278422	6.8621	2016.55	120.004	23.1402	0.366303	0.000138496	7.29387e-06	-550.179	
503800000	943	-235913	42552.2	-278465	6.82908	2016.58	125.66	26.6542	0.369441	0.000132227	8.00892e-06	-571.479	
503900000	943	-235923	42553.8	-278477	7.08623	2016.33	127.037	28.651	0.459302	0.000133436	8.19896e-06	-569.793	
504000000	943	-236000	42534.8	-278535	7.28947	2016.12	135.314	24.6405	0.30463	0.000115545	6.74084e-06	-588.948	
504100000	943	-235986	42540	-278526	7.19661	2016.22	134.088	27.9981	0.397217	0.000119346	7.50589e-06	-583.583	
504200000	943	-235997	42534.6	-278532	7.43849	2015.98	134.766	25.6924	0.332094	0.000118008	6.24231e-06	-589.103	
504300000	943	-236056	42523.1	-278579	7.28333	2016.13	141.73	35.5525	0.37184	0.000109614	6.8748e-06	-600.22	
504400000	943	-236003	42531.4	-278535	7.06846	2016.35	135.282	27.3716	0.30193	0.000121906	6.3397e-06	-592.256	
504500000	943	-235968	42543.6	-278511	7.09339	2016.32	131.806	33.5817	0.415818	0.000128339	6.29503e-06	-579.787	
504600000	943	-235956	42549.6	-278506	7.73723	2015.68	131.16	34.2746	0.440685	0.000125895	7.67354e-06	-573.821	
504700000	943	-235989	42542.8	-278532	7.2033	2016.21	134.914	35.2296	0.429544	0.000122628	6.64603e-06	-580.534	
504800000	943	-236027	42531.5	-278558	7.29536	2016.12	138.697	29.9787	0.383617	0.000119647	7.25159e-06	-592.06	
504900000	943	-235962	42543	-278505	7.17021	2016.24	131.128	28.8042	0.35161	0.000126491	7.13204e-06	-580.561	
505000000	943	-235956	42546.9	-278503	7.10965	2016.3	130.73	24.6909	0.370366	0.00012093	6.63752e-06	-576.778	
505100000	943	-235942	42548.2	-278490	7.12276	2016.29	128.789	23.7467	0.328929	0.000117852	6.67044e-06	-575.595	
505200000	943	-235934	42548	-278482	6.87304	2016.54	127.835	27.2889	0.356426	0.000134083	7.60513e-06	-575.58	
505300000	943	-235914	42548.1	-278463	6.92084	2016.49	125.394	27.9959	0.32702	0.000129474	7.43774e-06	-575.464	
505400000	944	-235837	42577.4	-278415	7.25343	2016.16	117.282	23.0268	0.346997	0.000132884	8.58321e-06	-546.375	
505500000	944	-235861	42571.2	-278432	6.88378	2016.53	119.511	22.5216	0.369576	0.000142415	7.528e-06	-552.646	
505600000	944	-235905	42558	-278463	6.70399	2016.71	123.534	27.3582	0.380545	0.00013618	7.53719e-06	-565.591	
505700000	943	-235867	42565.3	-278432	6.79234	2016.62	121.408	30.7912	0.441338	0.000134779	7.29594e-06	-558.245	
505800000	943	-235878	42563.5	-278442	6.77269	2016.64	122.482	27.3708	0.399276	0.000133613	6.66984e-06	-560.124	
505900000	944	-235891	42565.2	-278457	6.80026	2016.61	122.643	24.5601	0.385079	0.000136664	7.83441e-06	-558.563	
506000000	943	-235913	42551.2	-278465	7.17563	2016.24	125.578	23.5752	0.369009	0.000132726	7.02672e-06	-572.581	
506100000	943	-235875	42565.2	-278440	7.22832	2016.19	122.251	22.7845	0.350709	0.00013789	7.19619e-06	-558.583	
506200000	943	-235940	42549.2	-278489	7.71254	2015.7	128.958	22.3786	0.301843	0.000127532	7.63167e-06	-574.615	
506300000	943	-235880	42561.6	-278441	6.90011	2016.51	122.527	31.6123	0.39866	0.000135002	7.20926e-06	-561.879	
506400000	943	-235865	42567.4	-278432	7.12021	2016.29	121.398	25.7621	0.381059	0.000135169	7.40458e-06	-556.267	
506500000	943	-235904	42558	-278462	7.48245	2015.93	125.204	29.7541	0.408479	0.000132691	6.97118e-06	-565.486	
506600000	943	-235894	42559.6	-278453	7.1394	2016.27	124.141	20.7405	0.343007	0.000125801	7.61086e-06	-564.25	
506700000	944	-235969	42543.1	-278512	6.89481	2016.52	130.094	26.9939	0.337302	0.000126606	7.45882e-06	-580.509	
506800000	943	-235869	42563.8	-278433	6.88065	2016.53	121.389	20.7781	0.333819	0.00013892	8.08869e-06	-560.078	
506900000	943	-235899	42553.2	-278452	6.88753	2016.53	123.893	25.9597	0.364514	0.00012614	6.88715e-06	-570.431	
507000000	944	-235894	42564.9	-278459	6.98903	2016.42	122.827	29.3467	0.439423	0.000124539	7.91016e-06	-558.603	
507100000	943	-235874	42564.3	-278439	7.11022	2016.3	122.274	29.9522	0.477588	0.000132697	7.58256e-06	-559.246	
507200000	943	-235844	42572.5	-278416	6.87463	2016.54	119.297	25.2386	0.435346	0.000130636	7.93404e-06	-551.233	
507300000	943	-235938	42546.2	-278485	7.34525	2016.07	128.128	29.92	0.391251	0.000130455	8.22551e-06	-577.309	
507400000	943	-235981	42538.6	-278520	7.20968	2016.2	133.14	26.4564	0.331307	0.00011947	6.48047e-06	-585.053	
507500000	944	-235908	42561.2	-278469	7.23492	2016.18	124.306	29.56	0.365992	0.000131425	8.04718e-06	-562.381	
507600000	943	-235948	42545.6	-278493	6.96047	2016.45	129.396	27.5891	0.387683	0.000119715	6.72764e-06	-578.056	
507700000	943	-235947	42549.5	-278496	7.04579	2016.37	129.855	25.5571	0.356801	0.000126557	6.60189e-06	-574.199	
507800000	943	-236015	42530.3	-278545	7.55274	2015.86	136.869	25.0215	0.366477	0.000115387	6.95342e-06	-593.371	
507900000	943	-235961	42543.9	-278505	7.29916	2016.11	131.06	27.164	0.398045	0.000125974	7.37858e-06	-579.71	
508000000	943	-235881	42563.7	-278444	6.99227	2016.42	122.854	20.181	0.276301	0.000124953	7.5347e-06	-560.179	
508100000	943	-235897	42554.2	-278452	6.981	2016.43	123.884	21.0814	0.354565	0.000128428	6.97778e-06	-569.684	
508200000	943	-235909	42553.4	-278462	6.86436	2016.55	125.325	23.9266	0.334554	0.000132782	7.22722e-06	-570.383	
508300000	943	-235979	42536.1	-278515	6.8318	2016.58	132.349	24.1853	0.306901	0.000129464	6.56822e-06	-587.654	
508400000	943	-235943	42543.8	-278487	6.79563	2016.62	128.461	27.2573	0.408247	0.000133534	7.09081e-06	-579.856	
508500000	943	-235882	42565.6	-278447	6.95917	2016.45	123.153	23.7086	0.362355	0.000139097	6.96667e-06	-558.171	
508600000	943	-235830	42577.2	-278407	6.97046	2016.44	118.085	24.4342	0.393605	0.000141037	7.30514e-06	-546.557	
508700000	943	-235842	42573.2	-278415	7.40595	2016.01	118.875	21.6559	0.354949	0.000125555	7.82326e-06	-550.635	
508800000	943	-235908	42554.1	-278462	6.96756	2016.45	125.217	29.3518	0.398441	0.000122907	7.27929e-06	-569.429	
508900000	943	-235899	42551.3	-278450	6.92641	2016.49	123.695	32.6361	0.440967	0.000131898	6.99059e-06	-572.149	
509000000	943	-235924	42552.5	-278477	7.34993	2016.06	127.185	22.9818	0.330838	0.00012618	6.84297e-06	-571.267	
509100000	943	-235925	42555.1	-278480	7.15163	2016.26	127.496	27.752	0.357617	0.000134146	6.5557e-06	-568.535	
509200000	943	-235888	42562.6	-278451	6.92774	2016.49	123.573	29.2423	0.405317	0.0001261	6.57744e-06	-560.956	
509300000	943	-235811	42578.8	-278389	6.54561	2016.87	116.031	22.0215	0.36445	0.000138217	8.08705e-06	-544.988	
509400000	943	-235914	42554.3	-278468	6.97681	2016.44	126.079	23.0393	0.34824	0.000128273	7.07872e-06	-569.503	
509500000	943	-235918	42550.7	-278468	7.75961	2015.65	126.096	17.0013	0.214976	0.000130451	7.75556e-06	-573.397	
509600000	943	-235869	42566.8	-278435	7.23769	2016.18	121.699	21.2241	0.347213	0.000139255	7.20056e-06	-557.073	
509700000	943	-235857	42567.4	-278424	7.48846	2015.93	120.357	28.4393	0.380363	0.000139095	7.5146e-06	-556.166	
509800000	943	-235809	42583.6	-278393	7.09789	2016.32	116.346	23.4903	0.391119	0.000132615	7.79291e-06	-540.203	
509900000	943	-235843	42573.1	-278417	7.72422	2015.69	119.38	23.6127	0.358726	0.000140012	7.73985e-06	-550.667	
510000000	943	-235885	42561.5	-278447	7.1629	2016.25	123.25	29.4605	0.426919	0.000131823	7.29213e-06	-562.001	
510100000	943	-235896	42557.9	-278454	7.13677	2016.28	124.082	30.3994	0.417393	0.000125641	8.03128e-06	-565.656	
510200000	943	-235949	42544.3	-278493	6.8361	2016.58	129.328	36.8438	0.422494	0.000120861	6.63668e-06	-579.04	
510300000	943	-235957	42546.6	-278504	6.94397	2016.47	130.383	34.3304	0.423467	0.000126361	5.66645e-06	-576.786	
510400000	943	-235952	42545.5	-278498	6.91754	2016.5	129.997	34.1178	0.404936	0.000129339	6.64413e-06	-577.933	
510500000	943	-235920	42555.2	-278475	6.92314	2016.49	126.933	23.92	0.356842	0.000134584	7.24769e-06	-568.57	
510600000	943	-235908	42562.7	-278471	7.11406	2016.3	126.183	24.4138	0.364963	0.000137377	7.24455e-06	-561.011	
510700000	943	-235895	42564.2	-278459	6.97694	2016.44	124.906	30.1657	0.420087	0.000130581	7.73425e-06	-559.353	
510800000	943	-235895	42560.2	-278456	7.03294	2016.38	124.215	32.7262	0.454701	0.000136468	8.36945e-06	-563.264	
510900000	943	-235859	42569	-278428	6.73797	2016.68	120.513	22.8564	0.345559	0.00014004	6.73235e-06	-554.799	
511000000	943	-235880	42565.2	-278445	7.21323	2016.2	122.97	22.3141	0.330173	0.000131154	8.2226e-06	-558.6	
511100000	943	-235926	42553.7	-278480	7.00142	2016.41	126.952	23.1383	0.33356	0.000120999	9.192e-06	-570.11	
511200000	943	-235870	42567.3	-278437	7.03663	2016.38	121.936	24.0212	0.368116	0.000134576	7.05455e-06	-556.408	
511300000	943	-235924	42553.6	-278477	7.14894	2016.26	127.3	24.9674	0.377135	0.000126905	6.76935e-06	-570.16	
511400000	944	-235927	42550.3	-278477	7.22819	2016.19	125.299	23.6612	0.294573	0.000135548	7.86053e-06	-573.482	
511500000	944	-235904	42555.3	-278460	7.35032	2016.06	122.891	18.9154	0.24714	0.000135497	6.59933e-06	-568.718	
511600000	944	-235915	42554.6	-278470	7.00143	2016.41	124.307	25.8513	0.358065	0.000125594	6.67062e-06	-569.062	
511700000	944	-235894	42561.2	-278455	7.09203	2016.32	122.043	24.9226	0.381682	0.000124684	6.43371e-06	-562.542	
511800000	943	-235901	42558.3	-278459	7.03032	2016.38	124.629	33.0604	0.422923	0.000132257	8.90949e-06	-565.166	
511900000	943	-235906	42557.1	-278463	6.98613	2016.43	125.432	26.8488	0.388411	0.000131012	7.99761e-06	-566.561	
512000000	943	-235925	42549.9	-278475	7.06457	2016.35	126.939	29.1127	0.379874	0.000122825	7.42077e-06	-573.665	
512100000	943	-235891	42560.4	-278451	7.17933	2016.23	123.746	28.6128	0.384493	0.000124141	7.56618e-06	-563.199	
512200000	943	-235908	42556.3	-278465	7.27879	2016.13	125.424	22.9462	0.326073	0.000124576	6.51906e-06	-567.515	
512300000	943	-235908	42555.7	-278463	7.07555	2016.34	125.462	21.3625	0.311198	0.000127622	7.5149e-06	-568.148	
512400000	943	-235896	42557.8	-278454	7.02038	2016.39	124.203	24.9823	0.354662	0.000131414	7.56792e-06	-565.88	
512500000	943	-235854	42569	-278423	7.02429	2016.39	119.915	25.4331	0.389304	0.000124017	7.49772e-06	-554.67	
512600000	943	-235767	42586.7	-278354	6.72038	2016.69	111.061	19.5052	0.323449	0.000128924	8.57141e-06	-537.215	
512700000	943	-235816	42572.2	-278389	6.99115	2016.42	115.908	23.0393	0.362519	0.000137796	8.30076e-06	-551.558	
512800000	943	-235848	42567.6	-278416	7.12481	2016.29	119.141	27.8595	0.40474	0.000129518	8.26568e-06	-555.952	
512900000	943	-235839	42568.5	-278408	7.0508	2016.36	118.235	25.1073	0.364772	0.000133872	8.49653e-06	-555.191	
513000000	943	-235909	42555.5	-278464	7.00321	2016.41	125.576	28.7692	0.441	0.000131539	7.05961e-06	-568.099	
513100000	943	-235969	42540.2	-278510	7.13978	2016.27	131.47	31.9511	0.435381	0.000127834	6.12099e-06	-583.263	
513200000	943	-235891	42558	-278449	7.02468	2016.39	123.582	23.5955	0.370431	0.000130971	7.59196e-06	-565.747	
513300000	943	-235909	42557.7	-278467	6.9526	2016.46	125.772	26.1541	0.361427	0.000132625	6.64949e-06	-565.945	
513400000	943	-235949	42543.2	-278492	7.18012	2016.23	129.336	25.9397	0.39374	0.000124494	6.93716e-06	-580.498	
513500000	943	-235900	42558.7	-278459	7.18046	2016.23	124.858	26.2872	0.383179	0.000129197	7.00865e-06	-564.92	
513600000	943	-235918	42553.9	-278472	6.91972	2016.49	125.868	32.8445	0.427215	0.000133282	9.46773e-06	-569.511	
513700000	943	-235880	42566.4	-278446	7.08634	2016.33	122.949	28.2205	0.387486	0.000140639	8.07547e-06	-557.207	
513800000	943	-235828	42575.2	-278403	6.87448	2016.54	117.693	27.0482	0.447624	0.000141257	8.18597e-06	-548.404	
513900000	943	-235814	42571.2	-278385	6.7175	2016.7	115.453	24.6135	0.381683	0.000139552	8.66584e-06	-552.558	
514000000	943	-235828	42570.5	-278399	6.70445	2016.71	117.206	21.0023	0.349086	0.000138281	8.33012e-06	-553.345	
514100000	943	-235856	42566.7	-278423	7.10533	2016.31	120.262	22.4405	0.385125	0.000134985	7.55395e-06	-557.097	
514200000	943	-235865	42567.4	-278432	7.15289	2016.26	120.668	30.7786	0.43066	0.000140238	7.18075e-06	-556.09	
514300000	943	-235861	42568.7	-278430	6.9507	2016.46	121.029	25.3381	0.41254	0.000130326	7.61287e-06	-555.012	
514400000	943	-235852	42566.1	-278418	6.89367	2016.52	119.404	22.1805	0.36568	0.000141681	7.22008e-06	-557.766	
514500000	943	-235857	42569.5	-278427	7.16619	2016.25	120.383	26.8913	0.419543	0.000124036	7.43483e-06	-554.119	
