state	numMuts	posterior_for_Delphy	prior	likelihood_really_logG	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	apobec3.clock.rate	non_apobec3.clock.rate	coalescent.all	
33000000	343	-225061	43827.7	-268889	6.84605	2015.77	48.8934	30.1649	0.461108	0.000106623	6.92381e-06	-98.1569	
33020000	343	-225064	43824.6	-268888	6.53442	2016.07	49.2626	64.0481	0.630847	0.000115192	6.40332e-06	-100.518	
33040000	343	-225040	43830.6	-268871	6.4029	2016.21	46.7835	42.0428	0.569117	0.000131633	7.38423e-06	-94.9466	
33060000	343	-225029	43832.2	-268861	6.45574	2016.21	45.4381	22.1392	0.416176	0.000143101	5.66766e-06	-94.0158	
33080000	343	-225048	43827.6	-268876	6.52179	2016.14	47.517	21.5143	0.331536	0.000122088	6.37954e-06	-98.6888	
33100000	343	-225022	43833.8	-268856	6.22818	2016.38	44.8345	22.2016	0.469979	0.000138222	6.09973e-06	-92.409	
33120000	343	-225034	43830.2	-268864	6.29392	2016.37	45.8998	20.1124	0.439413	0.000123831	6.06242e-06	-96.1585	
33140000	343	-225046	43828.3	-268875	6.01857	2016.61	47.3168	25.0908	0.452012	0.000136421	5.44086e-06	-97.8113	
33160000	343	-225012	43832.8	-268845	6.07069	2016.53	43.4573	20.099	0.477074	0.000134808	6.78532e-06	-93.5282	
33180000	343	-225015	43834.2	-268850	6.03464	2016.56	44.012	10.1918	0.240596	0.000147862	7.18915e-06	-92.8032	
33200000	343	-225019	43832.4	-268851	5.74987	2016.84	44.2993	26.1124	0.496557	0.000134045	6.59757e-06	-93.6031	
33220000	343	-225021	43831.3	-268852	5.69695	2016.9	44.2126	138.6	0.90518	0.000149489	7.70269e-06	-92.9729	
33240000	343	-225002	43832.6	-268835	5.6711	2016.92	42.1522	90.6508	0.859565	0.000134892	7.1957e-06	-92.0929	
33260000	343	-225024	43832.5	-268856	6.25907	2016.35	44.5775	77.4188	0.733669	0.000156293	5.81967e-06	-92.402	
33280000	343	-225052	43825.9	-268878	6.32827	2016.31	47.9181	104.059	0.794134	0.000123262	5.91879e-06	-98.7735	
33300000	343	-225040	43828.8	-268869	6.25914	2016.41	46.5394	110.036	0.7534	0.000133196	7.57168e-06	-95.8302	
33320000	343	-225042	43829.5	-268872	6.15637	2016.44	46.9732	43.015	0.630917	0.000131956	5.5793e-06	-95.9511	
33340000	343	-225043	43827.5	-268871	6.31907	2016.34	46.898	48.0193	0.600725	0.000130837	6.20175e-06	-97.9057	
33360000	343	-225022	43835	-268857	6.42054	2016.21	44.937	23.388	0.465469	0.000121716	6.59142e-06	-91.102	
33380000	343	-225030	43832.3	-268862	6.64811	2016.01	45.7251	29.3911	0.52358	0.000133603	7.09152e-06	-93.6464	
33400000	343	-225040	43830.9	-268871	6.34232	2016.26	46.1102	35.2842	0.530211	0.000144497	3.99006e-06	-94.7902	
33420000	343	-225053	43826.5	-268880	6.19325	2016.47	48.0894	65.7179	0.647008	0.000131245	6.75103e-06	-98.5849	
33440000	343	-225074	43822.3	-268897	6.80128	2015.87	50.4308	56.6719	0.648333	0.000118665	7.02226e-06	-102.933	
33460000	343	-225080	43820.9	-268901	6.36189	2016.27	50.9646	308.477	0.986654	0.000118602	4.50667e-06	-102.594	
33480000	343	-225059	43826.1	-268886	6.27417	2016.33	48.8714	79.666	0.720093	0.000115385	6.26456e-06	-98.8071	
33500000	343	-225059	43823.8	-268883	6.30747	2016.3	48.5601	86.2995	0.664959	0.000128061	6.59234e-06	-101.024	
33520000	344	-225090	43824.1	-268914	6.70623	2015.89	51.0472	69.0656	0.682276	0.000120102	5.76185e-06	-100.95	
33540000	343	-225076	43822.9	-268899	6.63554	2015.98	50.7556	77.6964	0.733551	0.000128361	6.49491e-06	-102.053	
33560000	343	-225084	43820.6	-268905	7.11452	2015.54	51.7602	69.1283	0.554814	0.000117874	4.90569e-06	-104.415	
33580000	343	-225078	43824.7	-268903	7.28246	2015.38	51.0985	65.8887	0.588307	0.000110111	4.26519e-06	-100.42	
33600000	343	-225060	43826.9	-268886	6.61436	2016.01	49.0256	45.8435	0.593736	0.00012031	5.24221e-06	-98.5524	
33620000	344	-225105	43820.5	-268926	6.85629	2015.81	52.7498	71.956	0.623195	0.000110858	6.23412e-06	-104.567	
33640000	344	-225103	43821.1	-268924	6.84182	2015.8	51.5458	34.3479	0.383354	0.000133238	3.63425e-06	-104.667	
33660000	343	-225097	43817.8	-268915	6.5979	2016.04	53.3442	107.293	0.70099	0.000111718	4.96178e-06	-106.834	
33680000	343	-225067	43826.4	-268894	6.82395	2015.82	50.0558	27.964	0.485422	0.000123503	4.94691e-06	-99.5531	
33700000	343	-225025	43832.9	-268858	6.36575	2016.3	45.1773	16.091	0.35226	0.000137012	5.87956e-06	-93.5961	
33720000	343	-224996	43835.8	-268832	5.86449	2016.8	41.783	54.5853	0.627488	0.000142011	7.96034e-06	-89.5285	
33740000	343	-225004	43837.4	-268842	5.97367	2016.63	42.1909	45.5592	0.679077	0.000165653	4.46649e-06	-88.0137	
33760000	343	-225032	43830.2	-268862	6.17935	2016.41	45.5926	87.6227	0.775065	0.00014211	6.67975e-06	-94.6003	
33780000	343	-225051	43827.9	-268879	6.32429	2016.34	47.9289	17.9706	0.297788	0.000132775	6.85713e-06	-98.5406	
33800000	343	-225065	43825.2	-268891	6.78435	2015.85	49.5992	12.0236	0.340123	0.000128979	5.2699e-06	-101.591	
33820000	343	-225081	43821	-268902	6.96252	2015.66	51.3649	62.7131	0.70044	0.000115146	5.28597e-06	-104.147	
33840000	343	-225073	43824.9	-268898	6.7002	2015.94	50.7366	14.9982	0.254861	0.000126729	5.80071e-06	-101.668	
33860000	343	-225037	43830.1	-268867	6.13303	2016.5	46.3779	15.4812	0.290366	0.000125389	6.71477e-06	-96.4896	
33880000	343	-225053	43827	-268880	6.12662	2016.47	48.0681	16.9137	0.319065	0.000134485	6.50633e-06	-99.4387	
33900000	343	-225042	43830.2	-268872	6.3728	2016.24	46.7837	18.2748	0.361695	0.000115227	5.76163e-06	-96.2161	
33920000	343	-225041	43828.4	-268870	6.30015	2016.3	46.7325	31.1339	0.566621	0.000125892	6.05166e-06	-97.4681	
33940000	343	-225018	43835.6	-268853	6.27667	2016.38	44.0254	19.9907	0.424892	0.00015653	5.01533e-06	-90.7401	
33960000	343	-225029	43832.5	-268862	6.28609	2016.3	45.6186	30.7319	0.520112	0.000142025	6.49153e-06	-93.3041	
33980000	343	-225032	43829.9	-268861	5.89508	2016.69	45.5754	12.303	0.261743	0.000140463	5.83134e-06	-96.8538	
34000000	343	-225054	43826.6	-268881	6.53422	2016.11	48.2926	38.1843	0.51696	0.000129659	6.11987e-06	-99.0845	
34020000	343	-225048	43827.3	-268876	6.33763	2016.33	47.5195	20.3501	0.329057	0.000120593	6.07801e-06	-99.0308	
34040000	343	-225055	43827.2	-268882	6.42813	2016.2	48.1621	17.4673	0.365545	0.000140928	7.1476e-06	-99.1941	
34060000	343	-225041	43831.6	-268873	6.37504	2016.22	47.0053	26.7722	0.457669	0.000117058	6.448e-06	-94.4158	
34080000	343	-225040	43830	-268870	6.6481	2016.01	46.6833	34.3092	0.567399	0.00013718	5.89365e-06	-95.7288	
34100000	343	-225021	43834.4	-268856	6.40996	2016.25	44.4659	93.8216	0.779113	0.000158653	6.51567e-06	-90.3123	
34120000	343	-225037	43832.1	-268869	6.32386	2016.26	46.4883	32.1998	0.55076	0.000125283	5.02378e-06	-93.713	
34140000	343	-225016	43837.1	-268853	6.58532	2016.08	44.4718	9.87297	0.316144	0.000131581	6.18952e-06	-89.9555	
34160000	343	-225054	43827.8	-268881	6.57443	2016.06	47.73	30.9192	0.529807	0.00012051	3.9835e-06	-98.0616	
34180000	343	-225042	43829.4	-268871	6.51363	2016.12	46.8891	86.1554	0.739915	0.000124362	5.53234e-06	-95.4459	
34200000	343	-225057	43826.8	-268883	6.44637	2016.17	48.6626	64.2276	0.644511	0.000127562	6.00515e-06	-98.3363	
34220000	343	-225064	43823.7	-268887	6.04128	2016.55	49.2029	53.956	0.652171	0.000119082	5.44268e-06	-101.605	
34240000	343	-225042	43828.3	-268870	6.25368	2016.34	46.7145	58.301	0.642731	0.000130473	7.71547e-06	-96.8857	
34260000	343	-225015	43833.9	-268849	6.38282	2016.28	44.001	64.517	0.675631	0.00013848	6.40695e-06	-91.2677	
34280000	343	-225016	43835.2	-268851	6.43717	2016.18	44.2406	38.3782	0.618612	0.000130008	6.08096e-06	-90.4473	
34300000	343	-225017	43836.1	-268853	6.51855	2016.07	44.3812	21.2367	0.477162	0.000123503	7.14697e-06	-90.1621	
34320000	343	-225020	43835.9	-268856	6.6006	2016.04	44.7702	11.0546	0.305428	0.000144481	7.24084e-06	-90.9841	
34340000	343	-225028	43831.9	-268860	6.25052	2016.37	45.3454	14.626	0.348797	0.000132061	5.70215e-06	-94.7473	
34360000	343	-225011	43835.3	-268847	6.27445	2016.34	43.6979	34.0535	0.596331	0.000133731	6.55631e-06	-90.4671	
34380000	343	-225000	43836.6	-268837	6.02385	2016.6	42.3564	6.7819	0.204137	0.000138182	5.89352e-06	-90.788	
34400000	343	-225000	43838.8	-268839	6.3298	2016.28	42.7494	9.79911	0.288707	0.000145022	6.23847e-06	-88.1869	
34420000	343	-225041	43829.6	-268871	6.33305	2016.27	46.7582	40.0823	0.581692	0.00013502	7.34946e-06	-95.9379	
34440000	343	-225067	43825.2	-268892	6.54436	2016.09	49.9463	18.6481	0.319986	0.000121289	6.1627e-06	-101.167	
34460000	343	-225047	43827.1	-268874	6.20074	2016.4	47.0905	7.63303	0.134713	0.000126181	4.72435e-06	-100.179	
34480000	343	-225030	43833.1	-268863	6.31702	2016.31	45.6701	26.0781	0.463977	0.000130425	5.21747e-06	-92.9775	
34500000	343	-225032	43832.1	-268864	6.31006	2016.28	45.8397	16.3617	0.38079	0.0001256	5.2575e-06	-94.4133	
34520000	343	-225039	43832.9	-268871	6.55002	2016.07	46.3223	27.816	0.47307	0.000132378	6.3207e-06	-93.0733	
34540000	343	-225045	43828.2	-268873	6.13382	2016.48	46.6097	62.6628	0.713743	0.000116369	4.42651e-06	-96.8935	
34560000	343	-225051	43828.7	-268880	6.36481	2016.24	48.0698	35.7093	0.536828	0.000118424	5.65772e-06	-97.0312	
34580000	343	-225026	43833.8	-268860	6.46727	2016.13	45.1662	16.3437	0.330783	0.000139012	8.21086e-06	-92.7157	
34600000	343	-225033	43830.7	-268863	6.1866	2016.47	45.8475	35.1701	0.488448	0.000127796	5.83976e-06	-95.0872	
34620000	343	-225049	43823.4	-268873	6.10385	2016.52	47.1033	52.9561	0.481248	0.000133345	5.42972e-06	-101.916	
34640000	343	-225027	43832.1	-268859	6.07191	2016.59	44.9073	12.0143	0.302439	0.000155531	7.62022e-06	-94.6844	
34660000	343	-225007	43836.6	-268844	6.24496	2016.42	43.2752	7.95633	0.225601	0.000139452	5.70647e-06	-90.6873	
34680000	343	-225014	43834.2	-268848	5.95811	2016.65	43.8571	18.5773	0.405119	0.000133871	6.99283e-06	-92.1474	
34700000	343	-225014	43833.3	-268847	6.39748	2016.2	43.6836	42.7949	0.563868	0.000131229	6.32021e-06	-92.1942	
34720000	343	-225040	43829.1	-268869	6.37305	2016.24	46.6308	41.8648	0.57136	0.000137183	6.68567e-06	-96.446	
34740000	343	-225028	43830.5	-268858	6.06268	2016.59	45.1466	31.2032	0.540874	0.000144945	6.05062e-06	-95.3434	
34760000	343	-225017	43832.2	-268850	6.11668	2016.48	43.9708	33.7922	0.48762	0.000143856	7.77698e-06	-93.5841	
34780000	343	-225038	43828.7	-268867	6.44422	2016.17	46.1781	50.6546	0.592432	0.000122334	5.16081e-06	-96.6385	
34800000	343	-225040	43829.2	-268870	6.12365	2016.53	46.5479	14.7555	0.366315	0.000134441	4.89451e-06	-97.418	
34820000	343	-225056	43824.7	-268881	6.05644	2016.56	48.0645	24.6927	0.494279	0.000135121	4.77398e-06	-101.37	
34840000	343	-225060	43826	-268886	6.74793	2015.89	48.9749	26.7071	0.387288	0.000117961	5.38065e-06	-99.9988	
34860000	344	-225073	43827.4	-268900	6.61449	2016.04	48.9379	17.4461	0.327553	0.000131197	5.31943e-06	-99.007	
34880000	344	-225056	43829.2	-268886	6.19611	2016.45	46.9517	57.1887	0.57477	0.000136845	6.4702e-06	-96.0775	
34900000	343	-225018	43833.9	-268852	6.0947	2016.49	44.3194	27.9665	0.54778	0.000140367	7.06147e-06	-91.9926	
34920000	343	-225049	43829.5	-268879	6.46616	2016.14	47.5104	22.1034	0.427314	0.000109521	6.87083e-06	-96.684	
34940000	343	-225055	43824.9	-268880	6.49923	2016.11	48.1238	45.6306	0.623396	0.000134904	6.31645e-06	-100.519	
34960000	343	-225025	43829	-268854	6.26796	2016.36	44.4433	90.1251	0.676574	0.000136192	8.11504e-06	-95.7736	
34980000	344	-225047	43830.9	-268877	6.21466	2016.38	45.8484	77.6963	0.733151	0.000127453	6.68274e-06	-93.9741	
35000000	343	-225053	43825.6	-268879	6.50266	2016.16	47.8456	114.572	0.781958	0.000138462	5.6882e-06	-98.9832	
35020000	343	-225049	43829.1	-268878	6.44466	2016.14	47.8412	34.6352	0.530856	0.000134335	5.13766e-06	-96.6545	
35040000	343	-225026	43833.1	-268859	6.25861	2016.34	45.08	10.2288	0.27227	0.000148945	6.0845e-06	-93.8913	
35060000	343	-225047	43830.4	-268878	6.55477	2016.1	47.6705	22.1293	0.414285	0.00011559	5.74104e-06	-95.8258	
35080000	343	-225052	43827.6	-268880	6.52283	2016.11	48.1284	32.981	0.452947	0.00012055	6.04821e-06	-98.2088	
35100000	343	-225044	43829.2	-268874	6.4413	2016.18	47.2229	21.0904	0.468074	0.000124812	5.48605e-06	-97.0033	
35120000	343	-225028	43831.4	-268859	6.42513	2016.21	45.3135	18.7901	0.451758	0.000131203	6.172e-06	-95.0046	
35140000	343	-225016	43835	-268851	6.29598	2016.36	44.1419	22.2684	0.458429	0.00014907	7.3349e-06	-91.211	
35160000	343	-225048	43827.3	-268876	6.58902	2016	47.5681	34.1502	0.469319	0.000130194	5.9522e-06	-98.4866	
35180000	343	-225026	43831.6	-268857	6.3828	2016.28	44.7529	37.3384	0.532421	0.000122553	5.26424e-06	-94.0693	
35200000	343	-225019	43834.1	-268853	5.90654	2016.72	44.2742	24.3854	0.459231	0.00013533	5.0632e-06	-92.0402	
35220000	343	-224992	43838.1	-268830	5.80315	2016.78	41.6309	49.3131	0.704173	0.000151757	6.98987e-06	-87.2288	
35240000	343	-225027	43828.9	-268855	5.74389	2016.87	44.7385	141.274	0.886005	0.000143279	5.5947e-06	-95.3925	
35260000	343	-225029	43831.8	-268861	5.71475	2016.94	45.517	81.2595	0.772153	0.000136328	7.03574e-06	-93.0561	
35280000	343	-225032	43826.4	-268859	5.70761	2016.88	45.224	313.023	0.988918	0.000127725	6.58164e-06	-97.1124	
35300000	343	-225026	43831.9	-268858	6.02527	2016.57	45.1139	72.7126	0.748132	0.000136831	5.35458e-06	-93.0187	
35320000	343	-225033	43831.1	-268864	6.161	2016.46	45.9359	16.5586	0.308085	0.00013485	6.60259e-06	-95.3862	
35340000	343	-225039	43831.3	-268870	6.40879	2016.24	46.6798	15.3103	0.310086	0.000120381	6.90314e-06	-95.2869	
35360000	343	-225031	43830.2	-268861	6.13137	2016.52	45.5724	25.012	0.390747	0.000125253	6.26903e-06	-95.8984	
35380000	343	-225035	43831.1	-268866	6.13709	2016.49	45.8531	15.4557	0.330295	0.000129437	4.43065e-06	-95.5079	
35400000	343	-225016	43833	-268849	6.20611	2016.42	43.964	21.7174	0.393598	0.000136262	6.19322e-06	-93.2302	
35420000	343	-225019	43829.7	-268849	6.25404	2016.36	44.0143	12.5453	0.179803	0.000143923	6.27139e-06	-97.0629	
35440000	343	-225076	43822.4	-268898	6.48093	2016.12	50.5532	8.62323	0.193468	0.000129384	4.61921e-06	-104.738	
35460000	343	-225050	43829	-268879	6.57069	2016.07	47.5924	24.4416	0.462505	0.000144385	4.83345e-06	-97.0874	
35480000	343	-225054	43824.4	-268878	6.29994	2016.33	47.8395	112.934	0.845884	0.000124678	6.88981e-06	-100.183	
35500000	343	-225044	43830.1	-268874	6.67815	2015.94	47.3183	80.4662	0.698591	0.000128609	6.2665e-06	-94.74	
35520000	343	-225052	43827.1	-268879	6.64271	2015.96	47.9906	93.1708	0.719004	0.000124781	6.2241e-06	-97.6187	
35540000	343	-225033	43832	-268865	6.53255	2016.1	46.1209	15.349	0.360288	0.000136081	5.9415e-06	-94.5667	
35560000	343	-225002	43836.7	-268839	5.99878	2016.64	42.7459	28.0755	0.518228	0.000139988	6.83149e-06	-89.2491	
35580000	343	-224976	43841.9	-268818	5.83135	2016.77	40.1933	21.3165	0.449805	0.000151686	6.63396e-06	-84.3565	
35600000	343	-225000	43836.8	-268837	5.74273	2016.89	42.4463	25.4752	0.468323	0.000147688	6.23963e-06	-89.2557	
35620000	343	-225044	43830.1	-268874	5.96908	2016.65	46.7345	47.8672	0.617772	0.000151401	5.16677e-06	-95.3319	
35640000	343	-225054	43827.9	-268882	6.40915	2016.2	48.3408	24.7267	0.41492	0.000118418	6.24609e-06	-98.178	
35660000	343	-225064	43826.8	-268891	6.5335	2016.09	49.6513	17.4359	0.354858	0.000117591	5.33041e-06	-99.6879	
35680000	343	-225081	43823	-268904	6.43331	2016.21	51.7238	24.1967	0.382485	0.000120488	5.84394e-06	-103.15	
35700000	343	-225089	43821.1	-268910	6.62201	2016.04	52.4264	74.5696	0.600291	0.000126375	4.93111e-06	-103.868	
35720000	343	-225076	43822.8	-268899	6.5715	2016.07	50.8122	20.5158	0.303149	0.000111977	5.24301e-06	-103.533	
35740000	343	-225068	43823.5	-268892	6.30451	2016.29	49.8409	6.15265	0.0643192	0.000126742	5.80078e-06	-104.029	
35760000	343	-225060	43825.6	-268886	6.19053	2016.45	48.9194	11.651	0.230781	0.00012248	7.00998e-06	-101.216	
35780000	343	-225043	43830.3	-268874	6.59237	2016.04	47.1984	16.8985	0.309683	0.000129941	5.22996e-06	-96.1951	
35800000	343	-225061	43827.3	-268888	6.90548	2015.71	49.2035	32.7925	0.528841	0.000122778	4.90619e-06	-98.5278	
35820000	343	-225050	43826.7	-268877	6.66231	2015.93	47.6919	40.4435	0.557797	0.00013051	5.27057e-06	-98.88	
35840000	343	-225035	43831.4	-268867	6.54992	2016.09	46.2595	22.1146	0.374137	0.000127576	7.00686e-06	-94.8534	
35860000	343	-225002	43839.2	-268842	6.39074	2016.2	42.8471	17.4472	0.398869	0.000134573	5.37954e-06	-87.2699	
35880000	343	-225031	43834	-268865	6.56069	2016.1	45.5311	13.9051	0.352767	0.000135328	4.17169e-06	-92.7119	
35900000	343	-225036	43831.2	-268867	6.53835	2016.12	46.4343	107.16	0.804606	0.000128607	6.3676e-06	-93.3766	
35920000	343	-225035	43826.9	-268862	6.10318	2016.51	45.6595	98.8328	0.739486	0.000130026	6.73879e-06	-97.8137	
35940000	343	-225036	43828.4	-268864	6.18829	2016.4	45.9569	180.387	0.944314	0.000136884	5.84474e-06	-95.6493	
35960000	343	-225027	43833	-268860	6.39754	2016.27	45.4459	27.4228	0.535351	0.000137741	6.82812e-06	-93.0045	
35980000	343	-225005	43836.9	-268842	6.42521	2016.19	43.0334	20.7743	0.548364	0.000138366	5.544e-06	-89.3527	
36000000	343	-225003	43837.2	-268840	5.91265	2016.69	42.8233	29.0847	0.568217	0.0001424	8.16056e-06	-88.696	
36020000	343	-224994	43838.4	-268833	5.69086	2016.9	41.9666	30.378	0.573303	0.00014073	7.11586e-06	-87.4464	
36040000	343	-225026	43831.8	-268858	5.9858	2016.67	45.0183	30.772	0.542471	0.000146581	5.39251e-06	-94.0712	
36060000	343	-225011	43837	-268848	6.04866	2016.57	43.7604	23.2435	0.506101	0.000143458	5.89411e-06	-89.1482	
36080000	343	-225031	43830.5	-268861	6.13632	2016.47	45.5882	28.4665	0.560354	0.000131117	6.07848e-06	-95.3938	
36100000	343	-225010	43833.9	-268844	6.02248	2016.64	43.3882	50.8386	0.603421	0.000139304	6.70291e-06	-91.475	
36120000	343	-225033	43832.5	-268866	6.36718	2016.22	46.1328	23.6522	0.417961	0.000141532	6.50885e-06	-93.6119	
36140000	343	-225025	43833	-268858	6.1658	2016.42	44.9957	20.4232	0.467242	0.000138175	5.05882e-06	-93.2674	
36160000	343	-225025	43832.3	-268858	6.00483	2016.64	44.4079	22.1348	0.435333	0.000139938	7.81623e-06	-93.8996	
36180000	343	-225009	43834.3	-268844	6.06247	2016.56	43.3419	31.0425	0.546501	0.000140014	6.72539e-06	-91.512	
36200000	343	-225029	43831.7	-268861	6.32049	2016.34	45.5411	57.5527	0.676829	0.000140198	6.17318e-06	-93.5146	
36220000	343	-225012	43834.9	-268847	6.10382	2016.56	43.7684	26.6011	0.460912	0.000145395	6.90896e-06	-91.1697	
36240000	343	-225019	43833.2	-268852	6.00419	2016.58	44.3507	42.6459	0.627594	0.000135148	7.76083e-06	-92.2904	
36260000	343	-225036	43830.3	-268866	5.9185	2016.72	46.2528	27.9201	0.49414	0.000131167	5.80796e-06	-95.6818	
36280000	343	-225047	43824.2	-268872	5.97376	2016.69	46.9208	178.81	0.904157	0.000140465	6.50371e-06	-99.8949	
36300000	343	-225003	43836.4	-268839	5.96878	2016.67	42.7278	27.8677	0.53404	0.000150775	6.77441e-06	-89.5662	
36320000	343	-225030	43831.5	-268861	6.13341	2016.53	45.5305	25.4497	0.451535	0.000142274	6.64968e-06	-94.5672	
36340000	343	-225016	43828.3	-268844	5.99077	2016.61	43.2297	85.3415	0.839279	0.000144281	5.10869e-06	-96.5181	
36360000	343	-225018	43830.1	-268848	6.05409	2016.57	43.8446	117.575	0.816752	0.000139726	5.61289e-06	-94.3612	
36380000	343	-225036	43831.8	-268867	6.50839	2016.11	46.3754	27.8285	0.494902	0.000123831	6.75139e-06	-94.2089	
36400000	343	-225040	43829.4	-268869	6.20299	2016.46	46.4059	59.1653	0.630136	0.000146195	5.38354e-06	-95.8592	
36420000	343	-225049	43828.7	-268878	6.44628	2016.21	47.7029	41.1005	0.604503	0.000118475	5.47795e-06	-96.8727	
36440000	343	-225005	43836.5	-268842	6.22464	2016.39	42.9993	27.8	0.561852	0.000150676	6.06541e-06	-89.452	
36460000	343	-225004	43835.7	-268840	5.97362	2016.62	42.8607	8.36176	0.256188	0.000146563	6.63859e-06	-91.5227	
36480000	343	-225029	43832.3	-268861	6.4243	2016.22	45.451	31.7478	0.538871	0.000123642	6.7128e-06	-93.5621	
36500000	343	-225033	43830.9	-268864	6.09851	2016.49	45.6264	31.2244	0.503867	0.000152245	5.50158e-06	-94.9164	
36520000	343	-225037	43827.8	-268865	6.57596	2016.06	46.0675	3.76596	0.0274895	0.000137894	5.71916e-06	-100.184	
36540000	343	-225022	43833.9	-268856	6.31305	2016.27	44.715	11.4463	0.269552	0.000126034	5.40834e-06	-92.9836	
36560000	343	-225061	43825.9	-268887	6.54479	2016.07	49.0664	41.839	0.551133	0.000123381	6.87958e-06	-99.6126	
36580000	343	-225012	43835.6	-268848	6.33953	2016.31	43.8787	13.9592	0.323843	0.000142415	6.59457e-06	-91.1205	
36600000	343	-225033	43830.2	-268864	5.92302	2016.66	45.9031	12.348	0.258695	0.000137608	6.52513e-06	-96.5498	
36620000	343	-225034	43829.5	-268864	5.95087	2016.7	45.9198	29.8172	0.521823	0.000132085	7.16116e-06	-96.4247	
36640000	343	-225040	43828.8	-268869	6.13095	2016.48	46.2943	12.7147	0.276073	0.000136189	4.57785e-06	-97.955	
36660000	343	-225038	43830.1	-268868	6.62271	2015.98	46.3983	11.1659	0.220831	0.000128028	7.45038e-06	-96.7783	
36680000	343	-225037	43829.3	-268866	6.51243	2016.1	45.9457	53.8578	0.64238	0.000116812	6.6941e-06	-96.0232	
36700000	343	-225068	43825.8	-268894	6.89358	2015.75	50.0709	36.2674	0.514622	0.000114678	5.53556e-06	-99.8632	
36720000	343	-225065	43824.9	-268890	6.24021	2016.37	49.456	30.1997	0.434412	0.000132613	5.14938e-06	-101.012	
36740000	343	-224989	43839	-268828	6.04415	2016.58	41.3379	22.037	0.493408	0.000148234	7.93979e-06	-87.2124	
36760000	343	-224998	43838.1	-268836	6.0313	2016.56	42.2533	27.1477	0.484662	0.000142946	8.12343e-06	-87.8815	
36780000	343	-225037	43831.5	-268869	6.19288	2016.44	46.4666	29.3461	0.549749	0.00012292	7.47222e-06	-94.4346	
36800000	343	-225054	43828.4	-268883	6.68734	2015.95	48.3923	34.6169	0.490232	0.000134008	6.88024e-06	-97.3956	
36820000	343	-225047	43828.5	-268875	6.72732	2015.87	47.5141	33.2522	0.55453	0.000130227	5.98903e-06	-97.2852	
36840000	343	-225022	43831.6	-268854	6.11958	2016.51	44.5657	31.6472	0.587043	0.000131832	7.51886e-06	-94.2579	
36860000	343	-225044	43830.3	-268875	6.32742	2016.3	46.6767	46.5679	0.577866	0.000120201	6.25382e-06	-95.1907	
36880000	343	-225047	43830	-268877	6.13528	2016.5	47.577	19.0628	0.390075	0.000125423	7.60534e-06	-96.362	
36900000	343	-225055	43827.4	-268882	6.30058	2016.36	48.3225	14.8049	0.255622	0.000137547	5.37632e-06	-99.253	
36920000	343	-225041	43831.4	-268872	6.67885	2015.96	46.9925	18.4095	0.369218	0.000127903	5.33727e-06	-94.9494	
36940000	343	-225026	43832.6	-268858	6.21179	2016.38	45.1811	21.0744	0.380815	0.000133017	5.84658e-06	-93.6128	
36960000	343	-225026	43831.8	-268858	6.00362	2016.61	45.0849	26.2257	0.465292	0.000141442	7.46968e-06	-94.2662	
36980000	343	-225019	43834.7	-268854	6.26222	2016.34	44.4083	25.5948	0.508419	0.000123202	7.51233e-06	-91.3313	
37000000	343	-225032	43832.6	-268865	6.6144	2016	45.8712	11.0522	0.28019	0.000139559	5.00862e-06	-94.2623	
37020000	343	-225034	43831.7	-268866	6.44315	2016.22	46.1654	27.6268	0.508954	0.000135862	7.32653e-06	-94.3196	
37040000	343	-225052	43825.5	-268878	6.22959	2016.41	47.5618	24.9707	0.342739	0.000139042	7.49043e-06	-100.581	
37060000	343	-225035	43831.8	-268867	6.52164	2016.1	46.3528	10.8734	0.249786	0.000133149	6.25038e-06	-95.141	
37080000	343	-225060	43826	-268886	6.48708	2016.16	48.8424	31.4106	0.492381	0.000114596	5.87379e-06	-99.8152	
37100000	343	-225054	43827.9	-268882	6.29543	2016.33	48.3618	22.4614	0.420086	0.000128742	7.02464e-06	-98.3266	
37120000	343	-225037	43831.3	-268868	6.55025	2016.05	46.5312	33.7607	0.558842	0.000124291	5.58215e-06	-94.4124	
37140000	343	-225049	43826.7	-268875	6.32141	2016.28	47.5081	44.069	0.60127	0.000127729	5.88504e-06	-98.8175	
37160000	343	-225043	43827.6	-268870	6.08644	2016.52	46.8176	44.9045	0.540078	0.000130366	5.79323e-06	-97.8485	
37180000	343	-225019	43833.4	-268853	5.97694	2016.61	44.3649	31.9987	0.546085	0.000126537	7.02072e-06	-92.4041	
37200000	343	-225032	43829.8	-268862	6.40719	2016.26	45.6984	29.1134	0.553085	0.00013223	6.4392e-06	-96.1275	
37220000	343	-225023	43833.4	-268856	6.15752	2016.48	44.8787	16.5769	0.36175	0.000138819	5.9094e-06	-93.1334	
37240000	343	-225021	43829.5	-268850	6.17137	2016.43	44.1523	24.4856	0.354423	0.000136436	7.03907e-06	-96.6148	
37260000	343	-225015	43833.8	-268849	6.21774	2016.43	44.0001	17.5219	0.369786	0.000134227	6.84465e-06	-92.6725	
37280000	343	-225037	43830.3	-268867	6.45153	2016.14	46.2715	29.2598	0.475442	0.000119499	6.60084e-06	-95.556	
37300000	343	-225022	43833.8	-268856	6.22004	2016.38	44.364	20.9205	0.436451	0.000127597	4.53761e-06	-92.4274	
